"Date","Match","Score","saison"
"12.09.2015","Nice - Guingamp","0:1",2015
"12.09.2015","Toulouse - Reims","2:2",2015
"12.09.2015","Troyes - Caen","1:3",2015
"11.09.2015","Paris SG - Bordeaux","2:2",2015
"30.08.2015","Bordeaux - Nantes","2:0",2015
"30.08.2015","Monaco - Paris SG","0:3",2015
"30.08.2015","St Etienne - Bastia","2:1",2015
"29.08.2015","Angers - Nice","1:1",2015
"29.08.2015","Caen - Lyon","0:4",2015
"29.08.2015","Lille - GFC Ajaccio","1:0",2015
"29.08.2015","Reims - Lorient","4:1",2015
"29.08.2015","Rennes - Toulouse","3:1",2015
"29.08.2015","Troyes - Montpellier","0:0",2015
"28.08.2015","Guingamp - Marseille","2:0",2015
"23.08.2015","Lille - Bordeaux","0:0",2015
"23.08.2015","Lorient - St Etienne","0:1",2015
"23.08.2015","Marseille - Troyes","6:0",2015
"22.08.2015","Bastia - Guingamp","3:0",2015
"22.08.2015","GFC Ajaccio - Angers","0:2",2015
"22.08.2015","Lyon - Rennes","1:2",2015
"22.08.2015","Nantes - Reims","1:0",2015
"22.08.2015","Nice - Caen","2:1",2015
"22.08.2015","Toulouse - Monaco","1:1",2015
"21.08.2015","Montpellier - Paris SG","0:1",2015
"16.08.2015","Lorient - Bastia","1:1",2015
"16.08.2015","Paris SG - GFC Ajaccio","2:0",2015
"16.08.2015","Reims - Marseille","1:0",2015
"15.08.2015","Angers - Nantes","0:0",2015
"15.08.2015","Caen - Toulouse","1:0",2015
"15.08.2015","Guingamp - Lyon","0:1",2015
"15.08.2015","Rennes - Montpellier","1:0",2015
"15.08.2015","St Etienne - Bordeaux","1:1",2015
"15.08.2015","Troyes - Nice","3:3",2015
"14.08.2015","Monaco - Lille","0:0",2015
"09.08.2015","Bordeaux - Reims","1:2",2015
"09.08.2015","Lyon - Lorient","0:0",2015
"09.08.2015","Toulouse - St Etienne","2:1",2015
"08.08.2015","Bastia - Rennes","2:1",2015
"08.08.2015","Marseille - Caen","0:1",2015
"08.08.2015","Montpellier - Angers","0:2",2015
"08.08.2015","Nantes - Guingamp","1:0",2015
"08.08.2015","Nice - Monaco","1:2",2015
"08.08.2015","Troyes - GFC Ajaccio","0:0",2015
"07.08.2015","Lille - Paris SG","0:1",2015
"20.05.2017","Angers - Montpellier","2:0",2016
"20.05.2017","Guingamp - Metz","1:0",2016
"20.05.2017","Lille - Nantes","3:0",2016
"20.05.2017","Lorient - Bordeaux","1:1",2016
"20.05.2017","Lyon - Nice","3:3",2016
"20.05.2017","Marseille - Bastia","1:0",2016
"20.05.2017","Nancy - St Etienne","3:1",2016
"20.05.2017","Paris SG - Caen","1:1",2016
"20.05.2017","Rennes - Monaco","2:3",2016
"20.05.2017","Toulouse - Dijon","0:0",2016
"17.05.2017","Monaco - St Etienne","2:0",2016
"14.05.2017","Bastia - Lorient","2:0",2016
"14.05.2017","Bordeaux - Marseille","1:1",2016
"14.05.2017","Caen - Rennes","0:1",2016
"14.05.2017","Dijon - Nancy","2:0",2016
"14.05.2017","Metz - Toulouse","1:1",2016
"14.05.2017","Monaco - Lille","4:0",2016
"14.05.2017","Montpellier - Lyon","1:3",2016
"14.05.2017","Nantes - Guingamp","4:1",2016
"14.05.2017","Nice - Angers","0:2",2016
"14.05.2017","St Etienne - Paris SG","0:5",2016
"07.05.2017","Lyon - Nantes","3:2",2016
"07.05.2017","Marseille - Nice","2:1",2016
"07.05.2017","Rennes - Montpellier","1:0",2016
"06.05.2017","Guingamp - Dijon","4:0",2016
"06.05.2017","Lille - Metz","0:2",2016
"06.05.2017","Lorient - Angers","1:1",2016
"06.05.2017","Nancy - Monaco","0:3",2016
"06.05.2017","Paris SG - Bastia","5:0",2016
"06.05.2017","Toulouse - Caen","0:1",2016
"05.05.2017","St Etienne - Bordeaux","2:2",2016
"30.04.2017","Caen - Marseille","1:5",2016
"30.04.2017","Dijon - Bordeaux","0:0",2016
"30.04.2017","Nice - Paris SG","3:1",2016
"29.04.2017","Bastia - Rennes","1:0",2016
"29.04.2017","Guingamp - St Etienne","0:2",2016
"29.04.2017","Metz - Nancy","2:1",2016
"29.04.2017","Monaco - Toulouse","3:1",2016
"29.04.2017","Montpellier - Lille","0:3",2016
"29.04.2017","Nantes - Lorient","1:0",2016
"28.04.2017","Angers - Lyon","1:2",2016
"23.04.2017","Lyon - Monaco","1:2",2016
"23.04.2017","St Etienne - Rennes","1:1",2016
"23.04.2017","Toulouse - Nice","1:1",2016
"22.04.2017","Bordeaux - Bastia","2:0",2016
"22.04.2017","Caen - Nantes","0:2",2016
"22.04.2017","Dijon - Angers","3:2",2016
"22.04.2017","Lille - Guingamp","3:0",2016
"22.04.2017","Lorient - Metz","5:1",2016
"22.04.2017","Paris SG - Montpellier","2:0",2016
"21.04.2017","Nancy - Marseille","0:0",2016
"18.04.2017","Metz - Paris SG","2:3",2016
"16.04.2017","Bastia - Lyon","0:3 AWA.",2016
"16.04.2017","Marseille - St Etienne","4:0",2016
"16.04.2017","Nantes - Bordeaux","0:1",2016
"15.04.2017","Guingamp - Toulouse","2:1",2016
"15.04.2017","Metz - Caen","2:2",2016
"15.04.2017","Monaco - Dijon","2:1",2016
"15.04.2017","Montpellier - Lorient","2:0",2016
"15.04.2017","Nice - Nancy","3:1",2016
"15.04.2017","Rennes - Lille","2:0",2016
"14.04.2017","Angers - Paris SG","0:2",2016
"09.04.2017","Paris SG - Guingamp","4:0",2016
"09.04.2017","St Etienne - Nantes","1:1",2016
"09.04.2017","Toulouse - Marseille","0:0",2016
"08.04.2017","Angers - Monaco","0:1",2016
"08.04.2017","Bordeaux - Metz","3:0",2016
"08.04.2017","Caen - Montpellier","0:2",2016
"08.04.2017","Dijon - Bastia","1:2",2016
"08.04.2017","Lyon - Lorient","1:4",2016
"08.04.2017","Nancy - Rennes","3:0",2016
"07.04.2017","Lille - Nice","1:2",2016
"05.04.2017","Metz - Lyon","0:3",2016
"02.04.2017","Lorient - Caen","1:0",2016
"02.04.2017","Montpellier - Toulouse","0:1",2016
"02.04.2017","Nantes - Angers","2:1",2016
"02.04.2017","Nice - Bordeaux","2:1",2016
"02.04.2017","Rennes - Lyon","1:1",2016
"01.04.2017","Bastia - Lille","0:1",2016
"01.04.2017","Marseille - Dijon","1:1",2016
"31.03.2017","Guingamp - Nancy","1:0",2016
"19.03.2017","Caen - Monaco","0:3",2016
"19.03.2017","Dijon - St Etienne","0:1",2016
"19.03.2017","Paris SG - Lyon","2:1",2016
"18.03.2017","Angers - Guingamp","3:0",2016
"18.03.2017","Bordeaux - Montpellier","5:1",2016
"18.03.2017","Nancy - Lorient","2:3",2016
"18.03.2017","Nantes - Nice","1:1",2016
"18.03.2017","Toulouse - Rennes","0:0",2016
"17.03.2017","Lille - Marseille","0:0",2016
"17.03.2017","Metz - Bastia","1:0",2016
"12.03.2017","Lorient - Paris SG","1:2",2016
"12.03.2017","Lyon - Toulouse","4:0",2016
"12.03.2017","St Etienne - Metz","2:2",2016
"11.03.2017","Guingamp - Bastia","5:0",2016
"11.03.2017","Monaco - Bordeaux","2:1",2016
"11.03.2017","Montpellier - Nantes","2:3",2016
"11.03.2017","Nancy - Lille","1:2",2016
"11.03.2017","Rennes - Dijon","1:1",2016
"10.03.2017","Marseille - Angers","3:0",2016
"10.03.2017","Nice - Caen","2:2",2016
"05.03.2017","Lorient - Marseille","1:4",2016
"05.03.2017","Monaco - Nantes","4:0",2016
"05.03.2017","Toulouse - Lille","1:1",2016
"04.03.2017","Bastia - St Etienne","0:0",2016
"04.03.2017","Caen - Angers","2:3",2016
"04.03.2017","Dijon - Nice","0:1",2016
"04.03.2017","Metz - Rennes","1:1",2016
"04.03.2017","Montpellier - Guingamp","1:1",2016
"04.03.2017","Paris SG - Nancy","1:0",2016
"03.03.2017","Bordeaux - Lyon","1:1",2016
"01.03.2017","Bastia - Nantes","2:2",2016
"26.02.2017","Lyon - Metz","5:0",2016
"26.02.2017","Marseille - Paris SG","1:5",2016
"26.02.2017","St Etienne - Caen","0:1",2016
"25.02.2017","Angers - Bastia","3:0",2016
"25.02.2017","Guingamp - Monaco","1:2",2016
"25.02.2017","Lille - Bordeaux","2:3",2016
"25.02.2017","Nancy - Toulouse","0:0",2016
"25.02.2017","Rennes - Lorient","1:0",2016
"24.02.2017","Nantes - Dijon","3:1",2016
"24.02.2017","Nice - Montpellier","2:1",2016
"21.02.2017","Caen - Nancy","1:0",2016
"19.02.2017","Bordeaux - Guingamp","3:0",2016
"19.02.2017","Lyon - Dijon","4:2",2016
"19.02.2017","Montpellier - St Etienne","2:1",2016
"19.02.2017","Paris SG - Toulouse","0:0",2016
"18.02.2017","Angers - Nancy","1:0",2016
"18.02.2017","Caen - Lille","0:1",2016
"18.02.2017","Lorient - Nice","0:1",2016
"18.02.2017","Marseille - Rennes","2:0",2016
"18.02.2017","Metz - Nantes","1:1",2016
"17.02.2017","Bastia - Monaco","1:1",2016
"12.02.2017","Nantes - Marseille","3:2",2016
"12.02.2017","Rennes - Nice","2:2",2016
"12.02.2017","St Etienne - Lorient","4:0",2016
"11.02.2017","Dijon - Caen","2:0",2016
"11.02.2017","Guingamp - Lyon","2:1",2016
"11.02.2017","Lille - Angers","1:2",2016
"11.02.2017","Monaco - Metz","5:0",2016
"11.02.2017","Nancy - Montpellier","0:3",2016
"11.02.2017","Toulouse - Bastia","4:1",2016
"10.02.2017","Bordeaux - Paris SG","0:3",2016
"08.02.2017","Angers - Rennes","0:0",2016
"08.02.2017","Lorient - Toulouse","1:1",2016
"08.02.2017","Lyon - Nancy","4:0",2016
"08.02.2017","Marseille - Guingamp","2:0",2016
"08.02.2017","Metz - Dijon","2:1",2016
"08.02.2017","Nice - St Etienne","1:0",2016
"07.02.2017","Caen - Bordeaux","0:4",2016
"07.02.2017","Montpellier - Monaco","1:2",2016
"07.02.2017","Paris SG - Lille","2:1",2016
"05.02.2017","Nantes - Nancy","0:2",2016
"05.02.2017","St Etienne - Lyon","2:0",2016
"05.02.2017","Toulouse - Angers","4:0",2016
"04.02.2017","Bordeaux - Rennes","1:1",2016
"04.02.2017","Dijon - Paris SG","1:3",2016
"04.02.2017","Guingamp - Caen","0:1",2016
"04.02.2017","Lille - Lorient","0:1",2016
"04.02.2017","Monaco - Nice","3:0",2016
"04.02.2017","Montpellier - Bastia","2:1",2016
"03.02.2017","Metz - Marseille","1:0",2016
"29.01.2017","Nice - Guingamp","3:1",2016
"29.01.2017","Paris SG - Monaco","1:1",2016
"29.01.2017","Toulouse - St Etienne","0:3",2016
"28.01.2017","Angers - Metz","2:1",2016
"28.01.2017","Bastia - Caen","1:1",2016
"28.01.2017","Lorient - Dijon","2:3",2016
"28.01.2017","Lyon - Lille","1:2",2016
"28.01.2017","Nancy - Bordeaux","0:2",2016
"28.01.2017","Rennes - Nantes","1:1",2016
"27.01.2017","Marseille - Montpellier","5:1",2016
"22.01.2017","Lyon - Marseille","3:1",2016
"22.01.2017","Monaco - Lorient","4:0",2016
"22.01.2017","St Etienne - Angers","2:1",2016
"21.01.2017","Bordeaux - Toulouse","1:0",2016
"21.01.2017","Dijon - Lille","0:0",2016
"21.01.2017","Guingamp - Rennes","1:1",2016
"21.01.2017","Metz - Montpellier","2:0",2016
"21.01.2017","Nantes - Paris SG","0:2",2016
"20.01.2017","Bastia - Nice","1:1",2016
"18.01.2017","Nantes - Caen","1:0",2016
"15.01.2017","Caen - Lyon","3:2",2016
"15.01.2017","Marseille - Monaco","1:4",2016
"15.01.2017","Nice - Metz","0:0",2016
"14.01.2017","Angers - Bordeaux","1:1",2016
"14.01.2017","Lorient - Guingamp","3:1",2016
"14.01.2017","Montpellier - Dijon","1:1",2016
"14.01.2017","Nancy - Bastia","1:0",2016
"14.01.2017","Rennes - Paris SG","0:1",2016
"14.01.2017","Toulouse - Nantes","0:1",2016
"13.01.2017","Lille - St Etienne","1:1",2016
"21.12.2016","Bastia - Marseille","1:2",2016
"21.12.2016","Bordeaux - Nice","0:0",2016
"21.12.2016","Dijon - Toulouse","2:0",2016
"21.12.2016","Lille - Rennes","1:1",2016
"21.12.2016","Lyon - Angers","2:0",2016
"21.12.2016","Metz - Guingamp","2:2",2016
"21.12.2016","Monaco - Caen","2:1",2016
"21.12.2016","Nantes - Montpellier","1:0",2016
"21.12.2016","Paris SG - Lorient","5:0",2016
"21.12.2016","St Etienne - Nancy","0:0",2016
"18.12.2016","Caen - Metz","3:0",2016
"18.12.2016","Marseille - Lille","2:0",2016
"18.12.2016","Monaco - Lyon","1:3",2016
"18.12.2016","Nice - Dijon","2:1",2016
"17.12.2016","Guingamp - Paris SG","2:1",2016
"17.12.2016","Lorient - St Etienne","2:1",2016
"17.12.2016","Montpellier - Bordeaux","4:0",2016
"17.12.2016","Rennes - Bastia","1:2",2016
"17.12.2016","Toulouse - Nancy","1:1",2016
"16.12.2016","Angers - Nantes","0:2",2016
"11.12.2016","Lyon - Rennes","1:0",2016
"11.12.2016","Paris SG - Nice","2:2",2016
"11.12.2016","St Etienne - Guingamp","1:0",2016
"10.12.2016","Bastia - Metz","2:0",2016
"10.12.2016","Bordeaux - Monaco","0:4",2016
"10.12.2016","Dijon - Marseille","1:2",2016
"10.12.2016","Lille - Montpellier","2:1",2016
"10.12.2016","Nancy - Angers","2:0",2016
"10.12.2016","Toulouse - Lorient","3:2",2016
"04.12.2016","Marseille - Nancy","3:0",2016
"04.12.2016","Nice - Toulouse","3:0",2016
"04.12.2016","Rennes - St Etienne","2:0",2016
"03.12.2016","Angers - Lorient","2:2",2016
"03.12.2016","Bordeaux - Lille","0:1",2016
"03.12.2016","Guingamp - Nantes","2:0",2016
"03.12.2016","Monaco - Bastia","5:0",2016
"03.12.2016","Montpellier - Paris SG","3:0",2016
"02.12.2016","Caen - Dijon","3:3",2016
"30.11.2016","Bastia - Bordeaux","1:1",2016
"30.11.2016","Guingamp - Nice","0:1",2016
"30.11.2016","Nancy - Metz","4:0",2016
"30.11.2016","Nantes - Lyon","0:6",2016
"30.11.2016","Paris SG - Angers","2:0",2016
"30.11.2016","St Etienne - Marseille","0:0",2016
"30.11.2016","Toulouse - Montpellier","1:0",2016
"29.11.2016","Dijon - Monaco","1:1",2016
"29.11.2016","Lille - Caen","4:2",2016
"29.11.2016","Lorient - Rennes","2:1",2016
"27.11.2016","Angers - St Etienne","1:2",2016
"27.11.2016","Lyon - Paris SG","1:2",2016
"27.11.2016","Nice - Bastia","1:1",2016
"26.11.2016","Bordeaux - Dijon","3:2",2016
"26.11.2016","Caen - Guingamp","1:1",2016
"26.11.2016","Metz - Lorient","3:3",2016
"26.11.2016","Monaco - Marseille","4:0",2016
"26.11.2016","Montpellier - Nancy","0:0",2016
"26.11.2016","Nantes - Lille","0:0",2016
"25.11.2016","Rennes - Toulouse","1:0",2016
"20.11.2016","Guingamp - Bordeaux","1:1",2016
"20.11.2016","Marseille - Caen","1:0",2016
"20.11.2016","St Etienne - Nice","0:1",2016
"19.11.2016","Bastia - Montpellier","1:1",2016
"19.11.2016","Nancy - Dijon","1:0",2016
"19.11.2016","Paris SG - Nantes","2:0",2016
"19.11.2016","Rennes - Angers","1:1",2016
"19.11.2016","Toulouse - Metz","1:2",2016
"18.11.2016","Lille - Lyon","0:1",2016
"18.11.2016","Lorient - Monaco","0:3",2016
"06.11.2016","Caen - Nice","1:0",2016
"06.11.2016","Metz - St Etienne","0:0",2016
"06.11.2016","Paris SG - Rennes","4:0",2016
"05.11.2016","Angers - Lille","1:0",2016
"05.11.2016","Bordeaux - Lorient","2:1",2016
"05.11.2016","Dijon - Guingamp","3:3",2016
"05.11.2016","Lyon - Bastia","2:1",2016
"05.11.2016","Monaco - Nancy","6:0",2016
"05.11.2016","Nantes - Toulouse","1:1",2016
"04.11.2016","Montpellier - Marseille","3:1",2016
"30.10.2016","Marseille - Bordeaux","0:0",2016
"30.10.2016","Nice - Nantes","4:1",2016
"30.10.2016","Rennes - Metz","1:0",2016
"29.10.2016","Bastia - Dijon","0:0",2016
"29.10.2016","Guingamp - Angers","1:0",2016
"29.10.2016","Lorient - Montpellier","2:2",2016
"29.10.2016","Nancy - Caen","2:0",2016
"29.10.2016","St Etienne - Monaco","1:1",2016
"29.10.2016","Toulouse - Lyon","1:2",2016
"28.10.2016","Lille - Paris SG","0:1",2016
"23.10.2016","Caen - St Etienne","0:2",2016
"23.10.2016","Metz - Nice","2:4",2016
"23.10.2016","Paris SG - Marseille","0:0",2016
"22.10.2016","Angers - Toulouse","0:0",2016
"22.10.2016","Bordeaux - Nancy","1:1",2016
"22.10.2016","Dijon - Lorient","1:0",2016
"22.10.2016","Lille - Bastia","2:1",2016
"22.10.2016","Lyon - Guingamp","1:3",2016
"22.10.2016","Nantes - Rennes","1:2",2016
"21.10.2016","Monaco - Montpellier","6:2",2016
"16.10.2016","Marseille - Metz","1:0",2016
"16.10.2016","Rennes - Bordeaux","1:1",2016
"16.10.2016","St Etienne - Dijon","1:1",2016
"15.10.2016","Bastia - Angers","1:2",2016
"15.10.2016","Guingamp - Lille","1:0",2016
"15.10.2016","Lorient - Nantes","1:2",2016
"15.10.2016","Montpellier - Caen","3:2",2016
"15.10.2016","Nancy - Paris SG","1:2",2016
"14.10.2016","Nice - Lyon","2:0",2016
"14.10.2016","Toulouse - Monaco","3:1",2016
"02.10.2016","Angers - Marseille","1:1",2016
"02.10.2016","Lyon - St Etienne","2:0",2016
"02.10.2016","Nice - Lorient","2:1",2016
"01.10.2016","Caen - Toulouse","1:0",2016
"01.10.2016","Dijon - Montpellier","3:3",2016
"01.10.2016","Lille - Nancy","1:0",2016
"01.10.2016","Metz - Monaco","0:7",2016
"01.10.2016","Nantes - Bastia","1:0",2016
"01.10.2016","Paris SG - Bordeaux","2:0",2016
"30.09.2016","Rennes - Guingamp","1:0",2016
"25.09.2016","Marseille - Nantes","2:1",2016
"25.09.2016","Nancy - Nice","0:1",2016
"25.09.2016","St Etienne - Lille","3:1",2016
"24.09.2016","Bastia - Guingamp","1:0",2016
"24.09.2016","Bordeaux - Caen","0:0",2016
"24.09.2016","Dijon - Rennes","3:0",2016
"24.09.2016","Lorient - Lyon","1:0",2016
"24.09.2016","Monaco - Angers","2:1",2016
"24.09.2016","Montpellier - Metz","0:1",2016
"23.09.2016","Toulouse - Paris SG","2:0",2016
"21.09.2016","Angers - Caen","2:1",2016
"21.09.2016","Bastia - Nancy","0:0",2016
"21.09.2016","Guingamp - Lorient","1:0",2016
"21.09.2016","Lyon - Montpellier","5:1",2016
"21.09.2016","Metz - Bordeaux","0:3",2016
"21.09.2016","Nantes - St Etienne","0:0",2016
"21.09.2016","Nice - Monaco","4:0",2016
"21.09.2016","Rennes - Marseille","3:2",2016
"20.09.2016","Lille - Toulouse","1:2",2016
"20.09.2016","Paris SG - Dijon","3:0",2016
"18.09.2016","Marseille - Lyon","0:0",2016
"18.09.2016","Montpellier - Nice","1:1",2016
"18.09.2016","St Etienne - Bastia","1:0",2016
"17.09.2016","Bordeaux - Angers","0:1",2016
"17.09.2016","Dijon - Metz","0:0",2016
"17.09.2016","Lorient - Lille","1:0",2016
"17.09.2016","Monaco - Rennes","3:0",2016
"17.09.2016","Nancy - Nantes","1:1",2016
"17.09.2016","Toulouse - Guingamp","2:1",2016
"16.09.2016","Caen - Paris SG","0:6",2016
"11.09.2016","Nantes - Metz","0:3",2016
"11.09.2016","Nice - Marseille","3:2",2016
"11.09.2016","Rennes - Caen","2:0",2016
"10.09.2016","Angers - Dijon","3:1",2016
"10.09.2016","Bastia - Toulouse","2:1",2016
"10.09.2016","Guingamp - Montpellier","1:1",2016
"10.09.2016","Lille - Monaco","1:4",2016
"10.09.2016","Lorient - Nancy","0:2",2016
"10.09.2016","Lyon - Bordeaux","1:3",2016
"09.09.2016","Paris SG - St Etienne","1:1",2016
"28.08.2016","Bordeaux - Nantes","1:0",2016
"28.08.2016","Monaco - Paris SG","3:1",2016
"28.08.2016","St Etienne - Toulouse","0:0",2016
"27.08.2016","Caen - Bastia","2:0",2016
"27.08.2016","Dijon - Lyon","4:2",2016
"27.08.2016","Metz - Angers","2:0",2016
"27.08.2016","Montpellier - Rennes","1:1",2016
"27.08.2016","Nancy - Guingamp","0:2",2016
"27.08.2016","Nice - Lille","1:1",2016
"26.08.2016","Marseille - Lorient","2:0",2016
"21.08.2016","Guingamp - Marseille","2:1",2016
"21.08.2016","Paris SG - Metz","3:0",2016
"21.08.2016","St Etienne - Montpellier","3:1",2016
"20.08.2016","Angers - Nice","0:1",2016
"20.08.2016","Lille - Dijon","1:0",2016
"20.08.2016","Lorient - Bastia","0:3",2016
"20.08.2016","Nantes - Monaco","0:1",2016
"20.08.2016","Rennes - Nancy","2:0",2016
"20.08.2016","Toulouse - Bordeaux","4:1",2016
"19.08.2016","Lyon - Caen","2:0",2016
"14.08.2016","Marseille - Toulouse","0:0",2016
"14.08.2016","Nancy - Lyon","0:3",2016
"14.08.2016","Nice - Rennes","1:0",2016
"13.08.2016","Bordeaux - St Etienne","3:2",2016
"13.08.2016","Caen - Lorient","3:2",2016
"13.08.2016","Dijon - Nantes","0:1",2016
"13.08.2016","Metz - Lille","3:2",2016
"13.08.2016","Montpellier - Angers","1:0",2016
"12.08.2016","Bastia - Paris SG","0:1",2016
"12.08.2016","Monaco - Guingamp","2:2",2016
"19.05.2018","Caen - Paris SG","0:0",2017
"19.05.2018","Dijon - Angers","2:1",2017
"19.05.2018","Lyon - Nice","3:2",2017
"19.05.2018","Marseille - Amiens","2:1",2017
"19.05.2018","Metz - Bordeaux","0:4",2017
"19.05.2018","Nantes - Strasbourg","1:0",2017
"19.05.2018","Rennes - Montpellier","1:1",2017
"19.05.2018","St Etienne - Lille","5:0",2017
"19.05.2018","Toulouse - Guingamp","2:1",2017
"19.05.2018","Troyes - Monaco","0:3",2017
"12.05.2018","Amiens - Metz","2:0",2017
"12.05.2018","Angers - Nantes","0:2",2017
"12.05.2018","Bordeaux - Toulouse","4:2",2017
"12.05.2018","Lille - Dijon","2:1",2017
"12.05.2018","Monaco - St Etienne","1:0",2017
"12.05.2018","Montpellier - Troyes","1:1",2017
"12.05.2018","Nice - Caen","4:1",2017
"12.05.2018","Paris SG - Rennes","0:2",2017
"12.05.2018","Strasbourg - Lyon","3:2",2017
"11.05.2018","Guingamp - Marseille","3:3",2017
"06.05.2018","Caen - Monaco","1:2",2017
"06.05.2018","Dijon - Guingamp","3:1",2017
"06.05.2018","Lyon - Troyes","3:0",2017
"06.05.2018","Marseille - Nice","2:1",2017
"06.05.2018","Metz - Angers","1:2",2017
"06.05.2018","Nantes - Montpellier","0:2",2017
"06.05.2018","Rennes - Strasbourg","2:1",2017
"06.05.2018","St Etienne - Bordeaux","1:3",2017
"06.05.2018","Toulouse - Lille","2:3",2017
"04.05.2018","Amiens - Paris SG","2:2",2017
"29.04.2018","Angers - Marseille","1:1",2017
"29.04.2018","Paris SG - Guingamp","2:2",2017
"29.04.2018","Rennes - Toulouse","2:1",2017
"28.04.2018","Bordeaux - Dijon","3:1",2017
"28.04.2018","Lille - Metz","3:1",2017
"28.04.2018","Lyon - Nantes","2:0",2017
"28.04.2018","Monaco - Amiens","0:0",2017
"28.04.2018","Strasbourg - Nice","1:1",2017
"28.04.2018","Troyes - Caen","3:1",2017
"27.04.2018","Montpellier - St Etienne","0:1",2017
"25.04.2018","Caen - Toulouse","0:0",2017
"22.04.2018","Bordeaux - Paris SG","0:1",2017
"22.04.2018","Nice - Montpellier","1:0",2017
"22.04.2018","St Etienne - Troyes","2:1",2017
"21.04.2018","Amiens - Strasbourg","3:1",2017
"21.04.2018","Guingamp - Monaco","3:1",2017
"21.04.2018","Marseille - Lille","5:1",2017
"21.04.2018","Metz - Caen","1:1",2017
"21.04.2018","Toulouse - Angers","2:0",2017
"20.04.2018","Dijon - Lyon","2:5",2017
"20.04.2018","Nantes - Rennes","1:1",2017
"15.04.2018","Montpellier - Bordeaux","1:3",2017
"15.04.2018","Paris SG - Monaco","7:1",2017
"15.04.2018","Troyes - Marseille","2:3",2017
"14.04.2018","Lille - Guingamp","2:2",2017
"14.04.2018","Lyon - Amiens","3:0",2017
"14.04.2018","Nantes - Dijon","1:1",2017
"14.04.2018","Rennes - Metz","1:2",2017
"14.04.2018","Strasbourg - St Etienne","0:1",2017
"13.04.2018","Angers - Nice","1:1",2017
"08.04.2018","Marseille - Montpellier","0:0",2017
"08.04.2018","Metz - Lyon","0:5",2017
"08.04.2018","Nice - Rennes","1:1",2017
"07.04.2018","Amiens - Caen","3:0",2017
"07.04.2018","Angers - Strasbourg","1:1",2017
"07.04.2018","Bordeaux - Lille","2:1",2017
"07.04.2018","Guingamp - Troyes","4:0",2017
"07.04.2018","Monaco - Nantes","2:1",2017
"07.04.2018","Toulouse - Dijon","0:1",2017
"06.04.2018","St Etienne - Paris SG","1:1",2017
"04.04.2018","Rennes - Monaco","1:1",2017
"01.04.2018","Caen - Montpellier","1:3",2017
"01.04.2018","Guingamp - Bordeaux","2:1",2017
"01.04.2018","Lille - Amiens","0:1",2017
"01.04.2018","Lyon - Toulouse","2:0",2017
"01.04.2018","Nantes - St Etienne","0:3",2017
"01.04.2018","Strasbourg - Metz","2:2",2017
"01.04.2018","Troyes - Nice","0:2",2017
"31.03.2018","Dijon - Marseille","1:3",2017
"18.03.2018","Marseille - Lyon","2:3",2017
"18.03.2018","Metz - Nantes","1:1",2017
"18.03.2018","Nice - Paris SG","1:2",2017
"18.03.2018","St Etienne - Guingamp","2:0",2017
"17.03.2018","Amiens - Troyes","1:1",2017
"17.03.2018","Angers - Caen","3:0",2017
"17.03.2018","Bordeaux - Rennes","0:2",2017
"17.03.2018","Montpellier - Dijon","2:2",2017
"17.03.2018","Toulouse - Strasbourg","2:2",2017
"16.03.2018","Monaco - Lille","2:1",2017
"14.03.2018","Paris SG - Angers","2:1",2017
"11.03.2018","Guingamp - Nice","2:5",2017
"11.03.2018","Lyon - Caen","1:0",2017
"11.03.2018","Toulouse - Marseille","1:2",2017
"10.03.2018","Bordeaux - Angers","0:0",2017
"10.03.2018","Dijon - Amiens","1:1",2017
"10.03.2018","Lille - Montpellier","1:1",2017
"10.03.2018","Nantes - Troyes","1:0",2017
"10.03.2018","Paris SG - Metz","5:0",2017
"10.03.2018","Rennes - St Etienne","1:1",2017
"09.03.2018","Strasbourg - Monaco","1:3",2017
"04.03.2018","Caen - Strasbourg","2:0",2017
"04.03.2018","Marseille - Nantes","1:1",2017
"04.03.2018","Montpellier - Lyon","1:1",2017
"03.03.2018","Amiens - Rennes","0:2",2017
"03.03.2018","Angers - Guingamp","3:0",2017
"03.03.2018","Metz - Toulouse","1:1",2017
"03.03.2018","St Etienne - Dijon","2:2",2017
"03.03.2018","Troyes - Paris SG","0:2",2017
"02.03.2018","Monaco - Bordeaux","2:1",2017
"02.03.2018","Nice - Lille","2:1",2017
"25.02.2018","Bordeaux - Nice","0:0",2017
"25.02.2018","Lyon - St Etienne","1:1",2017
"25.02.2018","Paris SG - Marseille","3:0",2017
"24.02.2018","Dijon - Caen","2:0",2017
"24.02.2018","Guingamp - Metz","2:2",2017
"24.02.2018","Lille - Angers","1:2",2017
"24.02.2018","Nantes - Amiens","0:1",2017
"24.02.2018","Rennes - Troyes","2:0",2017
"24.02.2018","Toulouse - Monaco","3:3",2017
"23.02.2018","Strasbourg - Montpellier","0:0",2017
"20.02.2018","Troyes - Dijon","0:0",2017
"18.02.2018","Lille - Lyon","2:2",2017
"18.02.2018","Marseille - Bordeaux","1:0",2017
"18.02.2018","Nice - Nantes","1:1",2017
"17.02.2018","Amiens - Toulouse","0:0",2017
"17.02.2018","Angers - St Etienne","0:1",2017
"17.02.2018","Caen - Rennes","2:2",2017
"17.02.2018","Montpellier - Guingamp","1:1",2017
