"Date","Match","Score","saison"
"25.08.2012","Dijon - Le Havre","2:2",2012
"24.08.2012","Angers - Istres","0:1",2012
"24.08.2012","Auxerre - Laval","2:1",2012
"24.08.2012","Chateauroux - Tours","3:0",2012
"24.08.2012","Clermont - Sedan","0:2",2012
"24.08.2012","GFC Ajaccio - Lens","1:1",2012
"24.08.2012","Monaco - Arles-Avignon","3:0",2012
"24.08.2012","Nimes - Caen","0:2",2012
"24.08.2012","Niort - Guingamp","0:0",2012
"20.08.2012","Le Mans - Auxerre","3:1",2012
"18.08.2012","Guingamp - Monaco","1:2",2012
"17.08.2012","Arles-Avignon - Angers","2:0",2012
"17.08.2012","Caen - Clermont","4:0",2012
"17.08.2012","Istres - Chateauroux","0:0",2012
"17.08.2012","Laval - Niort","1:0",2012
"17.08.2012","Le Havre - GFC Ajaccio","2:1",2012
"17.08.2012","Lens - Dijon","1:1",2012
"17.08.2012","Sedan - Nimes","2:3",2012
"17.08.2012","Tours - Nantes","0:2",2012
"13.08.2012","Lens - Le Havre","1:0",2012
"11.08.2012","Auxerre - Sedan","1:0",2012
"10.08.2012","Angers - Guingamp","1:2",2012
"10.08.2012","Chateauroux - Le Mans","1:0",2012
"10.08.2012","Clermont - Nimes","2:1",2012
"10.08.2012","Dijon - Tours","1:0",2012
"10.08.2012","GFC Ajaccio - Arles-Avignon","1:1",2012
"10.08.2012","Monaco - Istres","3:2",2012
"10.08.2012","Nantes - Laval","3:1",2012
"10.08.2012","Niort - Caen","1:0",2012
"04.08.2012","Caen - Auxerre","3:1",2012
"04.08.2012","Nimes - Nantes","0:0",2012
"03.08.2012","Arles-Avignon - Lens","0:0",2012
"03.08.2012","Clermont - Angers","1:2",2012
"03.08.2012","Guingamp - Le Havre","3:3",2012
"03.08.2012","Istres - GFC Ajaccio","2:0",2012
"03.08.2012","Laval - Monaco","0:0",2012
"03.08.2012","Le Mans - Dijon","1:2",2012
"03.08.2012","Sedan - Chateauroux","1:1",2012
"03.08.2012","Tours - Niort","2:2",2012
"30.07.2012","Monaco - Tours","4:0",2012
"28.07.2012","Lens - Le Mans","2:2",2012
"27.07.2012","Angers - Sedan","1:0",2012
"27.07.2012","Auxerre - Nimes","2:0",2012
"27.07.2012","Chateauroux - Laval","1:1",2012
"27.07.2012","Dijon - Guingamp","1:0",2012
"27.07.2012","GFC Ajaccio - Caen","0:0",2012
"27.07.2012","Le Havre - Arles-Avignon","1:2",2012
"27.07.2012","Nantes - Istres","1:1",2012
"27.07.2012","Niort - Clermont","1:1",2012
"16.05.2014","Angers - Istres","1:0",2013
"16.05.2014","Auxerre - Nancy","0:0",2013
"16.05.2014","Bastia-Borgo - Lens","0:2",2013
"16.05.2014","Brest - Chateauroux","3:0",2013
"16.05.2014","Creteil - Nimes","1:1",2013
"16.05.2014","Dijon - Caen","2:2",2013
"16.05.2014","Laval - Metz","0:0",2013
"16.05.2014","Le Havre - Arles-Avignon","2:1",2013
"16.05.2014","Tours - Clermont","3:0",2013
"16.05.2014","Troyes - Niort","4:1",2013
"13.05.2014","Caen - Nimes","1:1",2013
"09.05.2014","Arles-Avignon - Auxerre","0:2",2013
"09.05.2014","Caen - Tours","1:3",2013
"09.05.2014","Chateauroux - Creteil","0:2",2013
"09.05.2014","Clermont - Troyes","0:3",2013
"09.05.2014","Istres - Dijon","2:4",2013
"09.05.2014","Lens - Brest","0:1",2013
"09.05.2014","Metz - Le Havre","3:0",2013
"09.05.2014","Nancy - Angers","3:1",2013
"09.05.2014","Nimes - Laval","2:1",2013
"09.05.2014","Niort - Bastia-Borgo","1:1",2013
"06.05.2014","Angers - Nimes","2:3",2013
"06.05.2014","Auxerre - Le Havre","2:1",2013
"06.05.2014","Bastia-Borgo - Clermont","1:1",2013
"06.05.2014","Creteil - Niort","1:1",2013
"06.05.2014","Dijon - Chateauroux","2:1",2013
"06.05.2014","Istres - Lens","1:6",2013
"06.05.2014","Laval - Nancy","1:0",2013
"06.05.2014","Tours - Arles-Avignon","2:2",2013
"06.05.2014","Troyes - Metz","0:1",2013
"05.05.2014","Brest - Caen","0:1",2013
"03.05.2014","Lens - Angers","0:0",2013
"02.05.2014","Arles-Avignon - Creteil","2:1",2013
"02.05.2014","Caen - Bastia-Borgo","6:1",2013
"02.05.2014","Chateauroux - Laval","1:1",2013
"02.05.2014","Clermont - Dijon","0:1",2013
"02.05.2014","Le Havre - Troyes","2:1",2013
"02.05.2014","Metz - Tours","1:1",2013
"02.05.2014","Nancy - Istres","3:1",2013
"02.05.2014","Nimes - Brest","1:1",2013
"02.05.2014","Niort - Auxerre","1:0",2013
"28.04.2014","Angers - Caen","1:2",2013
"26.04.2014","Auxerre - Metz","0:3",2013
"25.04.2014","Bastia-Borgo - Arles-Avignon","2:2",2013
"25.04.2014","Brest - Clermont","2:0",2013
"25.04.2014","Creteil - Le Havre","2:0",2013
"25.04.2014","Dijon - Nimes","5:1",2013
"25.04.2014","Istres - Chateauroux","0:0",2013
"25.04.2014","Laval - Niort","2:4",2013
"25.04.2014","Lens - Nancy","1:1",2013
"25.04.2014","Tours - Troyes","1:2",2013
"21.04.2014","Chateauroux - Lens","1:1",2013
"19.04.2014","Caen - Auxerre","1:0",2013
"18.04.2014","Arles-Avignon - Laval","1:1",2013
"18.04.2014","Clermont - Angers","1:1",2013
"18.04.2014","Le Havre - Tours","2:2",2013
"18.04.2014","Metz - Bastia-Borgo","1:0",2013
"18.04.2014","Nancy - Dijon","2:1",2013
"18.04.2014","Nimes - Istres","1:0",2013
"18.04.2014","Niort - Brest","1:2",2013
"18.04.2014","Troyes - Creteil","0:3",2013
"14.04.2014","Dijon - Metz","2:2",2013
"12.04.2014","Lens - Niort","2:0",2013
"11.04.2014","Angers - Le Havre","1:0",2013
"11.04.2014","Auxerre - Clermont","0:2",2013
"11.04.2014","Bastia-Borgo - Nimes","0:0",2013
"11.04.2014","Brest - Arles-Avignon","2:0",2013
"11.04.2014","Chateauroux - Nancy","0:3",2013
"11.04.2014","Istres - Caen","2:3",2013
"11.04.2014","Laval - Troyes","2:1",2013
"11.04.2014","Tours - Creteil","1:2",2013
"07.04.2014","Metz - Istres","2:1",2013
"05.04.2014","Caen - Lens","1:0",2013
"04.04.2014","Arles-Avignon - Angers","3:0",2013
"04.04.2014","Clermont - Chateauroux","1:1",2013
"04.04.2014","Creteil - Laval","4:0",2013
"04.04.2014","Le Havre - Bastia-Borgo","1:0",2013
"04.04.2014","Nimes - Nancy","0:1",2013
"04.04.2014","Niort - Dijon","2:0",2013
"04.04.2014","Tours - Auxerre","2:2",2013
"04.04.2014","Troyes - Brest","0:2",2013
"31.03.2014","Lens - Clermont","1:1",2013
"29.03.2014","Angers - Metz","2:2",2013
"28.03.2014","Auxerre - Troyes","0:0",2013
"28.03.2014","Bastia-Borgo - Creteil","3:1",2013
"28.03.2014","Brest - Le Havre","1:1",2013
"28.03.2014","Chateauroux - Nimes","2:0",2013
"28.03.2014","Dijon - Arles-Avignon","1:1",2013
"28.03.2014","Istres - Niort","2:1",2013
"28.03.2014","Laval - Tours","1:0",2013
"28.03.2014","Nancy - Caen","1:1",2013
"24.03.2014","Metz - Brest","1:0",2013
"22.03.2014","Nimes - Lens","3:3",2013
"21.03.2014","Arles-Avignon - Istres","2:2",2013
"21.03.2014","Caen - Chateauroux","1:1",2013
"21.03.2014","Clermont - Nancy","1:0",2013
"21.03.2014","Creteil - Auxerre","0:2",2013
"21.03.2014","Le Havre - Laval","1:1",2013
"21.03.2014","Niort - Angers","2:1",2013
"21.03.2014","Tours - Bastia-Borgo","1:0",2013
"21.03.2014","Troyes - Dijon","2:0",2013
"18.03.2014","Brest - Angers","1:0",2013
"17.03.2014","Lens - Arles-Avignon","3:0",2013
"15.03.2014","Angers - Creteil","2:2",2013
"14.03.2014","Bastia-Borgo - Troyes","1:0",2013
"14.03.2014","Brest - Tours","2:0",2013
"14.03.2014","Chateauroux - Metz","0:1",2013
"14.03.2014","Dijon - Le Havre","1:2",2013
"14.03.2014","Istres - Clermont","1:1",2013
"14.03.2014","Laval - Auxerre","3:0",2013
"14.03.2014","Nancy - Niort","1:1",2013
"10.03.2014","Tours - Angers","2:0",2013
"08.03.2014","Metz - Lens","0:1",2013
"07.03.2014","Arles-Avignon - Nancy","1:2",2013
"07.03.2014","Auxerre - Dijon","2:2",2013
"07.03.2014","Clermont - Nimes","1:0",2013
"07.03.2014","Creteil - Brest","0:0",2013
"07.03.2014","Laval - Bastia-Borgo","2:0",2013
"07.03.2014","Le Havre - Caen","1:1",2013
"07.03.2014","Niort - Chateauroux","4:0",2013
"07.03.2014","Troyes - Istres","4:1",2013
"03.03.2014","Lens - Tours","2:2",2013
"01.03.2014","Nancy - Metz","0:1",2013
"28.02.2014","Angers - Troyes","1:1",2013
"28.02.2014","Bastia-Borgo - Auxerre","0:0",2013
"28.02.2014","Brest - Laval","2:1",2013
"28.02.2014","Caen - Clermont","2:1",2013
"28.02.2014","Chateauroux - Arles-Avignon","2:0",2013
"28.02.2014","Dijon - Creteil","2:2",2013
"28.02.2014","Istres - Le Havre","0:1",2013
"28.02.2014","Nimes - Niort","4:1",2013
"24.02.2014","Bastia-Borgo - Brest","0:1",2013
"24.02.2014","Creteil - Lens","2:3",2013
"22.02.2014","Metz - Clermont","1:0",2013
"21.02.2014","Arles-Avignon - Nimes","1:1",2013
"21.02.2014","Auxerre - Angers","1:2",2013
"21.02.2014","Laval - Istres","3:4",2013
"21.02.2014","Le Havre - Chateauroux","0:0",2013
"21.02.2014","Niort - Caen","0:0",2013
"21.02.2014","Tours - Dijon","1:0",2013
"21.02.2014","Troyes - Nancy","2:0",2013
"17.02.2014","Lens - Le Havre","1:1",2013
"15.02.2014","Angers - Laval","1:1",2013
"15.02.2014","Brest - Auxerre","1:0",2013
"14.02.2014","Caen - Arles-Avignon","1:0",2013
"14.02.2014","Chateauroux - Troyes","2:1",2013
"14.02.2014","Clermont - Niort","0:1",2013
"14.02.2014","Dijon - Bastia-Borgo","3:0",2013
"14.02.2014","Istres - Tours","1:0",2013
"14.02.2014","Nancy - Creteil","2:2",2013
"14.02.2014","Nimes - Metz","0:0",2013
"10.02.2014","Tours - Nancy","1:3",2013
"08.02.2014","Troyes - Lens","1:0",2013
"07.02.2014","Arles-Avignon - Niort","0:0",2013
"07.02.2014","Auxerre - Istres","1:0",2013
"07.02.2014","Bastia-Borgo - Chateauroux","1:4",2013
"07.02.2014","Creteil - Clermont","2:0",2013
"07.02.2014","Laval - Dijon","0:0",2013
"07.02.2014","Le Havre - Nimes","0:1",2013
"07.02.2014","Metz - Caen","2:1",2013
"03.02.2014","Nancy - Le Havre","3:2",2013
"01.02.2014","Lens - Laval","0:0",2013
"31.01.2014","Angers - Bastia-Borgo","1:0",2013
"31.01.2014","Caen - Troyes","1:1",2013
"31.01.2014","Chateauroux - Auxerre","2:0",2013
"31.01.2014","Clermont - Arles-Avignon","1:1",2013
"31.01.2014","Dijon - Brest","3:0",2013
"31.01.2014","Istres - Creteil","3:2",2013
"31.01.2014","Nimes - Tours","3:0",2013
"31.01.2014","Niort - Metz","2:0",2013
"27.01.2014","Angers - Dijon","0:0",2013
"27.01.2014","Auxerre - Lens","1:2",2013
"25.01.2014","Tours - Chateauroux","5:2",2013
"24.01.2014","Arles-Avignon - Metz","1:0",2013
"24.01.2014","Bastia-Borgo - Istres","2:2",2013
"24.01.2014","Brest - Nancy","0:0",2013
"24.01.2014","Creteil - Caen","1:2",2013
"24.01.2014","Laval - Clermont","0:0",2013
"24.01.2014","Le Havre - Niort","1:2",2013
"24.01.2014","Troyes - Nimes","2:1",2013
"20.01.2014","Metz - Creteil","1:1",2013
"18.01.2014","Arles-Avignon - Troyes","3:0",2013
"18.01.2014","Lens - Dijon","2:2",2013
"17.01.2014","Caen - Laval","2:1",2013
"17.01.2014","Chateauroux - Angers","0:1",2013
"17.01.2014","Clermont - Le Havre","0:1",2013
"17.01.2014","Istres - Brest","3:1",2013
"17.01.2014","Nancy - Bastia-Borgo","0:1",2013
"17.01.2014","Nimes - Auxerre","2:2",2013
"17.01.2014","Niort - Tours","3:2",2013
"13.01.2014","Brest - Lens","0:1",2013
"11.01.2014","Angers - Nancy","1:1",2013
"11.01.2014","Creteil - Chateauroux","3:2",2013
"10.01.2014","Auxerre - Arles-Avignon","1:1",2013
"10.01.2014","Bastia-Borgo - Niort","0:3",2013
"10.01.2014","Dijon - Istres","4:1",2013
"10.01.2014","Laval - Nimes","1:3",2013
"10.01.2014","Le Havre - Metz","2:2",2013
"10.01.2014","Tours - Caen","2:1",2013
"10.01.2014","Troyes - Clermont","2:2",2013
"21.12.2013","Arles-Avignon - Tours","1:0",2013
"21.12.2013","Metz - Troyes","1:0",2013
"20.12.2013","Caen - Brest","0:0",2013
"20.12.2013","Chateauroux - Dijon","3:1",2013
"20.12.2013","Clermont - Bastia-Borgo","2:0",2013
"20.12.2013","Le Havre - Auxerre","2:0",2013
"20.12.2013","Nancy - Laval","2:1",2013
"20.12.2013","Nimes - Angers","0:2",2013
"20.12.2013","Niort - Creteil","2:1",2013
"19.12.2013","Lens - Istres","1:2",2013
"16.12.2013","Dijon - Clermont","1:0",2013
"14.12.2013","Angers - Lens","1:2",2013
"13.12.2013","Auxerre - Niort","2:0",2013
"13.12.2013","Bastia-Borgo - Caen","1:5",2013
"13.12.2013","Brest - Nimes","1:1",2013
"13.12.2013","Creteil - Arles-Avignon","1:1",2013
"13.12.2013","Istres - Nancy","0:0",2013
"13.12.2013","Laval - Chateauroux","2:2",2013
"13.12.2013","Tours - Metz","4:2",2013
"13.12.2013","Troyes - Le Havre","0:1",2013
"02.12.2013","Metz - Auxerre","3:0",2013
"30.11.2013","Nancy - Lens","1:0",2013
"29.11.2013","Arles-Avignon - Bastia-Borgo","0:0",2013
"29.11.2013","Caen - Angers","1:1",2013
"29.11.2013","Chateauroux - Istres","2:0",2013
"29.11.2013","Clermont - Brest","1:0",2013
"29.11.2013","Le Havre - Creteil","3:1",2013
"29.11.2013","Nimes - Dijon","1:1",2013
"29.11.2013","Niort - Laval","0:1",2013
"29.11.2013","Troyes - Tours","1:2",2013
"25.11.2013","Auxerre - Caen","3:2",2013
"23.11.2013","Lens - Chateauroux","2:0",2013
"22.11.2013","Angers - Clermont","0:2",2013
"22.11.2013","Bastia-Borgo - Metz","0:2",2013
"22.11.2013","Brest - Niort","0:1",2013
"22.11.2013","Creteil - Troyes","0:3",2013
"22.11.2013","Dijon - Nancy","1:0",2013
"22.11.2013","Istres - Nimes","4:2",2013
"22.11.2013","Laval - Arles-Avignon","1:1",2013
"22.11.2013","Tours - Le Havre","2:2",2013
"11.11.2013","Niort - Lens","2:2",2013
"09.11.2013","Arles-Avignon - Brest","1:0",2013
"09.11.2013","Metz - Dijon","2:0",2013
"08.11.2013","Caen - Istres","4:0",2013
"08.11.2013","Clermont - Auxerre","1:1",2013
"08.11.2013","Creteil - Tours","2:1",2013
"08.11.2013","Le Havre - Angers","1:2",2013
"08.11.2013","Nancy - Chateauroux","2:0",2013
"08.11.2013","Nimes - Bastia-Borgo","0:1",2013
"08.11.2013","Troyes - Laval","0:1",2013
"04.11.2013","Brest - Troyes","1:1",2013
"02.11.2013","Lens - Caen","2:1",2013
"01.11.2013","Angers - Arles-Avignon","1:0",2013
"01.11.2013","Auxerre - Tours","4:0",2013
"01.11.2013","Bastia-Borgo - Le Havre","0:0",2013
"01.11.2013","Chateauroux - Clermont","3:0",2013
"01.11.2013","Dijon - Niort","2:2",2013
"01.11.2013","Istres - Metz","1:2",2013
"01.11.2013","Laval - Creteil","5:1",2013
"01.11.2013","Nancy - Nimes","1:0",2013
"28.10.2013","Clermont - Lens","0:0",2013
"26.10.2013","Caen - Nancy","1:2",2013
"25.10.2013","Arles-Avignon - Dijon","0:0",2013
"25.10.2013","Creteil - Bastia-Borgo","3:0",2013
"25.10.2013","Le Havre - Brest","0:1",2013
"25.10.2013","Metz - Angers","1:0",2013
"25.10.2013","Nimes - Chateauroux","3:1",2013
"25.10.2013","Niort - Istres","3:1",2013
"25.10.2013","Tours - Laval","2:0",2013
"25.10.2013","Troyes - Auxerre","2:0",2013
"21.10.2013","Brest - Metz","0:3",2013
"19.10.2013","Lens - Nimes","1:0",2013
"18.10.2013","Angers - Niort","2:0",2013
"18.10.2013","Auxerre - Creteil","1:1",2013
"18.10.2013","Bastia-Borgo - Tours","1:2",2013
"18.10.2013","Chateauroux - Caen","0:2",2013
"18.10.2013","Dijon - Troyes","2:1",2013
"18.10.2013","Istres - Arles-Avignon","1:0",2013
"18.10.2013","Laval - Le Havre","2:2",2013
"18.10.2013","Nancy - Clermont","3:2",2013
"07.10.2013","Arles-Avignon - Lens","1:1",2013
"05.10.2013","Creteil - Angers","0:0",2013
"05.10.2013","Nimes - Caen","2:1",2013
"04.10.2013","Auxerre - Laval","2:0",2013
"04.10.2013","Clermont - Istres","2:0",2013
"04.10.2013","Le Havre - Dijon","0:0",2013
"04.10.2013","Metz - Chateauroux","1:0",2013
"04.10.2013","Niort - Nancy","2:2",2013
"04.10.2013","Tours - Brest","1:1",2013
"04.10.2013","Troyes - Bastia-Borgo","6:1",2013
"30.09.2013","Lens - Metz","3:2",2013
"27.09.2013","Angers - Tours","1:1",2013
"27.09.2013","Bastia-Borgo - Laval","1:1",2013
"27.09.2013","Brest - Creteil","1:2",2013
"27.09.2013","Caen - Le Havre","1:0",2013
"27.09.2013","Chateauroux - Niort","3:0",2013
"27.09.2013","Dijon - Auxerre","1:0",2013
"27.09.2013","Istres - Troyes","0:2",2013
"27.09.2013","Nancy - Arles-Avignon","0:0",2013
"27.09.2013","Nimes - Clermont","1:1",2013
"24.09.2013","Arles-Avignon - Chateauroux","1:1",2013
"24.09.2013","Auxerre - Bastia-Borgo","1:0",2013
"24.09.2013","Clermont - Caen","2:2",2013
"24.09.2013","Creteil - Dijon","1:3",2013
"24.09.2013","Laval - Brest","2:1",2013
"24.09.2013","Le Havre - Istres","1:0",2013
"24.09.2013","Metz - Nancy","3:0",2013
"24.09.2013","Niort - Nimes","2:1",2013
"24.09.2013","Troyes - Angers","3:3",2013
"23.09.2013","Tours - Lens","3:1",2013
"21.09.2013","Angers - Auxerre","2:0",2013
"20.09.2013","Brest - Bastia-Borgo","2:0",2013
"20.09.2013","Caen - Niort","3:1",2013
"20.09.2013","Chateauroux - Le Havre","2:2",2013
"20.09.2013","Clermont - Metz","0:0",2013
"20.09.2013","Dijon - Tours","2:0",2013
"20.09.2013","Istres - Laval","3:0",2013
"20.09.2013","Lens - Creteil","1:1",2013
"20.09.2013","Nancy - Troyes","2:1",2013
"20.09.2013","Nimes - Arles-Avignon","1:2",2013
"16.09.2013","Auxerre - Brest","0:0",2013
"14.09.2013","Le Havre - Lens","6:2",2013
"13.09.2013","Arles-Avignon - Caen","3:2",2013
"13.09.2013","Bastia-Borgo - Dijon","0:0",2013
"13.09.2013","Creteil - Nancy","1:1",2013
"13.09.2013","Laval - Angers","4:1",2013
"13.09.2013","Metz - Nimes","2:2",2013
"13.09.2013","Niort - Clermont","0:0",2013
"13.09.2013","Tours - Istres","2:2",2013
"13.09.2013","Troyes - Chateauroux","3:0",2013
"02.09.2013","Caen - Metz","0:2",2013
"30.08.2013","Angers - Brest","2:1",2013
"30.08.2013","Chateauroux - Bastia-Borgo","2:0",2013
"30.08.2013","Clermont - Creteil","0:0",2013
"30.08.2013","Dijon - Laval","1:0",2013
"30.08.2013","Istres - Auxerre","1:1",2013
"30.08.2013","Lens - Troyes","1:0",2013
"30.08.2013","Nancy - Tours","2:3",2013
"30.08.2013","Nimes - Le Havre","0:0",2013
"30.08.2013","Niort - Arles-Avignon","1:0",2013
"24.08.2013","Brest - Dijon","0:0",2013
"24.08.2013","Laval - Lens","0:2",2013
"23.08.2013","Arles-Avignon - Clermont","1:0",2013
"23.08.2013","Auxerre - Chateauroux","2:0",2013
"23.08.2013","Bastia-Borgo - Angers","1:1",2013
"23.08.2013","Creteil - Istres","2:2",2013
"23.08.2013","Le Havre - Nancy","1:1",2013
"23.08.2013","Metz - Niort","1:1",2013
"23.08.2013","Tours - Nimes","3:1",2013
"23.08.2013","Troyes - Caen","2:1",2013
"19.08.2013","Nancy - Brest","0:1",2013
"17.08.2013","Lens - Auxerre","4:1",2013
"16.08.2013","Caen - Creteil","3:0",2013
"16.08.2013","Chateauroux - Tours","0:4",2013
"16.08.2013","Clermont - Laval","2:1",2013
"16.08.2013","Dijon - Angers","1:3",2013
"16.08.2013","Istres - Bastia-Borgo","1:1",2013
"16.08.2013","Metz - Arles-Avignon","1:0",2013
"16.08.2013","Nimes - Troyes","3:2",2013
"16.08.2013","Niort - Le Havre","1:1",2013
"12.08.2013","Brest - Istres","3:1",2013
"10.08.2013","Angers - Chateauroux","1:0",2013
"10.08.2013","Bastia-Borgo - Nancy","1:2",2013
"10.08.2013","Dijon - Lens","1:1",2013
"10.08.2013","Troyes - Arles-Avignon","1:0",2013
"09.08.2013","Auxerre - Nimes","1:1",2013
"09.08.2013","Creteil - Metz","3:2",2013
"09.08.2013","Laval - Caen","1:2",2013
"09.08.2013","Le Havre - Clermont","0:1",2013
"09.08.2013","Tours - Niort","1:1",2013
"04.08.2013","Lens - Bastia-Borgo","1:0",2013
"03.08.2013","Nancy - Auxerre","0:0",2013
"02.08.2013","Arles-Avignon - Le Havre","2:0",2013
"02.08.2013","Caen - Dijon","3:1",2013
"02.08.2013","Chateauroux - Brest","3:3",2013
"02.08.2013","Clermont - Tours","2:1",2013
"02.08.2013","Istres - Angers","2:4",2013
"02.08.2013","Metz - Laval","1:0",2013
"02.08.2013","Nimes - Creteil","2:3",2013
"02.08.2013","Niort - Troyes","1:1",2013
"22.05.2015","AC Ajaccio - Arles-Avignon","2:1",2014
"22.05.2015","Angers - Nimes","3:0",2014
"22.05.2015","Clermont - Brest","1:0",2014
"22.05.2015","Creteil - Tours","1:4",2014
"22.05.2015","Dijon - Nancy","3:1",2014
"22.05.2015","Le Havre - Auxerre","2:1",2014
"22.05.2015","Niort - Laval","0:3",2014
"22.05.2015","Orleans - Sochaux","1:0",2014
"22.05.2015","Troyes - Chateauroux","4:1",2014
"22.05.2015","Valenciennes - GFC Ajaccio","2:1",2014
"15.05.2015","Arles-Avignon - Orleans","4:1",2014
"15.05.2015","Auxerre - Creteil","2:2",2014
"15.05.2015","Brest - Troyes","2:1",2014
"15.05.2015","Chateauroux - Le Havre","0:0",2014
"15.05.2015","GFC Ajaccio - Niort","3:2",2014
"15.05.2015","Laval - Clermont","3:1",2014
"15.05.2015","Nancy - Angers","0:0",2014
"15.05.2015","Nimes - AC Ajaccio","1:1",2014
"15.05.2015","Sochaux - Valenciennes","1:1",2014
"15.05.2015","Tours - Dijon","0:0",2014
"11.05.2015","Angers - Sochaux","0:0",2014
"09.05.2015","Creteil - GFC Ajaccio","1:1",2014
"08.05.2015","AC Ajaccio - Brest","2:1",2014
"08.05.2015","Clermont - Nancy","0:1",2014
"08.05.2015","Dijon - Chateauroux","0:1",2014
"08.05.2015","Le Havre - Tours","0:1",2014
"08.05.2015","Niort - Auxerre","1:1",2014
"08.05.2015","Orleans - Nimes","1:1",2014
"08.05.2015","Troyes - Arles-Avignon","4:0",2014
"08.05.2015","Valenciennes - Laval","2:2",2014
"04.05.2015","Brest - Dijon","0:0",2014
"02.05.2015","Nimes - Troyes","1:2",2014
"01.05.2015","Angers - Orleans","2:1",2014
"01.05.2015","Arles-Avignon - Creteil","2:0",2014
"01.05.2015","Auxerre - GFC Ajaccio","0:0",2014
"01.05.2015","Chateauroux - Valenciennes","3:0",2014
"01.05.2015","Laval - Le Havre","1:1",2014
"01.05.2015","Nancy - AC Ajaccio","2:0",2014
"01.05.2015","Sochaux - Niort","2:3",2014
"01.05.2015","Tours - Clermont","0:1",2014
"28.04.2015","AC Ajaccio - Orleans","2:3",2014
"28.04.2015","Auxerre - Laval","1:1",2014
"28.04.2015","Creteil - Brest","2:1",2014
"28.04.2015","Dijon - Arles-Avignon","1:0",2014
"28.04.2015","GFC Ajaccio - Tours","1:1",2014
"28.04.2015","Le Havre - Nimes","2:0",2014
"28.04.2015","Niort - Chateauroux","3:0",2014
"28.04.2015","Troyes - Angers","2:1",2014
"28.04.2015","Valenciennes - Nancy","1:1",2014
"27.04.2015","Clermont - Sochaux","0:0",2014
"25.04.2015","Orleans - Dijon","0:1",2014
"24.04.2015","Angers - AC Ajaccio","1:0",2014
"24.04.2015","Arles-Avignon - Clermont","0:0",2014
"24.04.2015","Brest - Valenciennes","1:0",2014
"24.04.2015","Chateauroux - Auxerre","2:1",2014
"24.04.2015","Laval - GFC Ajaccio","0:2",2014
"24.04.2015","Nancy - Troyes","2:0",2014
"24.04.2015","Nimes - Creteil","0:1",2014
"24.04.2015","Sochaux - Le Havre","0:1",2014
"24.04.2015","Tours - Niort","1:0",2014
"20.04.2015","Le Havre - Brest","1:1",2014
"18.04.2015","Dijon - Angers","1:1",2014
"17.04.2015","Auxerre - Tours","2:3",2014
"17.04.2015","Clermont - Orleans","1:0",2014
"17.04.2015","Creteil - Nancy","1:1",2014
"17.04.2015","GFC Ajaccio - Sochaux","3:0",2014
"17.04.2015","Laval - Chateauroux","1:0",2014
"17.04.2015","Niort - Nimes","3:2",2014
"17.04.2015","Troyes - AC Ajaccio","2:0",2014
"17.04.2015","Valenciennes - Arles-Avignon","3:0",2014
"13.04.2015","Angers - Valenciennes","0:0",2014
"11.04.2015","Brest - Auxerre","0:1",2014
"10.04.2015","AC Ajaccio - Dijon","1:0",2014
"10.04.2015","Arles-Avignon - Le Havre","0:1",2014
"10.04.2015","Chateauroux - GFC Ajaccio","0:2",2014
"10.04.2015","Nancy - Niort","1:2",2014
"10.04.2015","Nimes - Clermont","0:1",2014
"10.04.2015","Orleans - Troyes","0:1",2014
"10.04.2015","Sochaux - Creteil","2:1",2014
"10.04.2015","Tours - Laval","1:1",2014
"06.04.2015","GFC Ajaccio - Brest","1:1",2014
"04.04.2015","Dijon - Troyes","0:1",2014
"03.04.2015","Auxerre - Nimes","3:1",2014
"03.04.2015","Clermont - Angers","2:0",2014
"03.04.2015","Creteil - Orleans","1:0",2014
"03.04.2015","Laval - Sochaux","2:2",2014
"03.04.2015","Le Havre - Nancy","0:1",2014
"03.04.2015","Niort - Arles-Avignon","1:1",2014
"03.04.2015","Tours - Chateauroux","1:0",2014
"03.04.2015","Valenciennes - AC Ajaccio","1:1",2014
"23.03.2015","Nancy - Auxerre","2:1",2014
"21.03.2015","Brest - Laval","0:0",2014
"20.03.2015","AC Ajaccio - Clermont","1:2",2014
"20.03.2015","Angers - Le Havre","1:0",2014
"20.03.2015","Arles-Avignon - GFC Ajaccio","0:0",2014
"20.03.2015","Dijon - Valenciennes","1:1",2014
"20.03.2015","Nimes - Tours","3:2",2014
"20.03.2015","Orleans - Niort","0:0",2014
"20.03.2015","Sochaux - Chateauroux","3:0",2014
"20.03.2015","Troyes - Creteil","2:0",2014
"16.03.2015","Valenciennes - Troyes","1:1",2014
"14.03.2015","Auxerre - Sochaux","1:0",2014
"13.03.2015","Chateauroux - Arles-Avignon","1:2",2014
"13.03.2015","Clermont - Dijon","2:5",2014
"13.03.2015","Creteil - Angers","0:1",2014
"13.03.2015","GFC Ajaccio - Nancy","1:0",2014
"13.03.2015","Laval - Nimes","0:1",2014
"13.03.2015","Le Havre - Orleans","3:1",2014
"13.03.2015","Niort - AC Ajaccio","1:0",2014
"13.03.2015","Tours - Brest","1:1",2014
"09.03.2015","Arles-Avignon - Auxerre","2:4",2014
"09.03.2015","Brest - Chateauroux","3:0",2014
"07.03.2015","Dijon - Le Havre","1:1",2014
"06.03.2015","AC Ajaccio - Creteil","0:1",2014
"06.03.2015","Angers - Niort","0:0",2014
