"Date","Match","Score","saison"
"30.04.2017","Augsburg - Hamburger SV","4:0",2016
"30.04.2017","Hoffenheim - Eintracht Frankfurt","1:0",2016
"29.04.2017","Darmstadt - Freiburg","3:0",2016
"29.04.2017","Dortmund - FC Koln","0:0",2016
"29.04.2017","Mainz - B. Monchengladbach","1:2",2016
"29.04.2017","RB Leipzig - Ingolstadt","0:0",2016
"29.04.2017","Werder Bremen - Hertha Berlin","2:0",2016
"29.04.2017","Wolfsburg - Bayern Munich","0:6",2016
"28.04.2017","Bayer Leverkusen - Schalke","1:4",2016
"23.04.2017","Freiburg - Bayer Leverkusen","2:1",2016
"23.04.2017","Schalke - RB Leipzig","1:1",2016
"22.04.2017","Bayern Munich - Mainz","2:2",2016
"22.04.2017","B. Monchengladbach - Dortmund","2:3",2016
"22.04.2017","Eintracht Frankfurt - Augsburg","3:1",2016
"22.04.2017","Hamburger SV - Darmstadt","1:2",2016
"22.04.2017","Hertha Berlin - Wolfsburg","1:0",2016
"22.04.2017","Ingolstadt - Werder Bremen","2:4",2016
"21.04.2017","FC Koln - Hoffenheim","1:1",2016
"16.04.2017","Darmstadt - Schalke","2:1",2016
"16.04.2017","Werder Bremen - Hamburger SV","2:1",2016
"15.04.2017","Augsburg - FC Koln","2:1",2016
"15.04.2017","Bayer Leverkusen - Bayern Munich","0:0",2016
"15.04.2017","Dortmund - Eintracht Frankfurt","3:1",2016
"15.04.2017","Hoffenheim - B. Monchengladbach","5:3",2016
"15.04.2017","Mainz - Hertha Berlin","1:0",2016
"15.04.2017","RB Leipzig - Freiburg","4:0",2016
"15.04.2017","Wolfsburg - Ingolstadt","3:0",2016
"09.04.2017","Hertha Berlin - Augsburg","2:0",2016
"09.04.2017","Ingolstadt - Darmstadt","3:2",2016
"08.04.2017","FC Koln - B. Monchengladbach","2:3",2016
"08.04.2017","Bayern Munich - Dortmund","4:1",2016
"08.04.2017","Freiburg - Mainz","1:0",2016
"08.04.2017","Hamburger SV - Hoffenheim","2:1",2016
"08.04.2017","RB Leipzig - Bayer Leverkusen","1:0",2016
"08.04.2017","Schalke - Wolfsburg","4:1",2016
"07.04.2017","Eintracht Frankfurt - Werder Bremen","2:2",2016
"05.04.2017","Augsburg - Ingolstadt","2:3",2016
"05.04.2017","B. Monchengladbach - Hertha Berlin","1:0",2016
"05.04.2017","Darmstadt - Bayer Leverkusen","0:2",2016
"05.04.2017","Mainz - RB Leipzig","2:3",2016
"05.04.2017","Wolfsburg - Freiburg","0:1",2016
"04.04.2017","FC Koln - Eintracht Frankfurt","1:0",2016
"04.04.2017","Dortmund - Hamburger SV","3:0",2016
"04.04.2017","Hoffenheim - Bayern Munich","1:0",2016
"04.04.2017","Werder Bremen - Schalke","3:0",2016
"02.04.2017","Bayer Leverkusen - Wolfsburg","3:3",2016
"02.04.2017","Ingolstadt - Mainz","2:1",2016
"01.04.2017","Bayern Munich - Augsburg","6:0",2016
"01.04.2017","Eintracht Frankfurt - B. Monchengladbach","0:0",2016
"01.04.2017","Freiburg - Werder Bremen","2:5",2016
"01.04.2017","Hamburger SV - FC Koln","2:1",2016
"01.04.2017","RB Leipzig - Darmstadt","4:0",2016
"01.04.2017","Schalke - Dortmund","1:1",2016
"31.03.2017","Hertha Berlin - Hoffenheim","1:3",2016
"19.03.2017","B. Monchengladbach - Bayern Munich","0:1",2016
"19.03.2017","Mainz - Schalke","0:1",2016
"18.03.2017","FC Koln - Hertha Berlin","4:2",2016
"18.03.2017","Augsburg - Freiburg","1:1",2016
"18.03.2017","Eintracht Frankfurt - Hamburger SV","0:0",2016
"18.03.2017","Hoffenheim - Bayer Leverkusen","1:0",2016
"18.03.2017","Werder Bremen - RB Leipzig","3:0",2016
"18.03.2017","Wolfsburg - Darmstadt","1:0",2016
"17.03.2017","Dortmund - Ingolstadt","1:0",2016
"12.03.2017","Hamburger SV - B. Monchengladbach","2:1",2016
"12.03.2017","Schalke - Augsburg","3:0",2016
"11.03.2017","Bayern Munich - Eintracht Frankfurt","3:0",2016
"11.03.2017","Darmstadt - Mainz","2:1",2016
"11.03.2017","Freiburg - Hoffenheim","1:1",2016
"11.03.2017","Hertha Berlin - Dortmund","2:1",2016
"11.03.2017","Ingolstadt - FC Koln","2:2",2016
"11.03.2017","RB Leipzig - Wolfsburg","0:1",2016
"10.03.2017","Bayer Leverkusen - Werder Bremen","1:1",2016
"05.03.2017","Eintracht Frankfurt - Freiburg","1:2",2016
"05.03.2017","Hamburger SV - Hertha Berlin","1:0",2016
"04.03.2017","FC Koln - Bayern Munich","0:3",2016
"04.03.2017","B. Monchengladbach - Schalke","4:2",2016
"04.03.2017","Dortmund - Bayer Leverkusen","6:2",2016
"04.03.2017","Hoffenheim - Ingolstadt","5:2",2016
"04.03.2017","Mainz - Wolfsburg","1:1",2016
"04.03.2017","Werder Bremen - Darmstadt","2:0",2016
"03.03.2017","Augsburg - RB Leipzig","2:2",2016
"26.02.2017","Ingolstadt - B. Monchengladbach","0:2",2016
"26.02.2017","Schalke - Hoffenheim","1:1",2016
"25.02.2017","Bayer Leverkusen - Mainz","0:2",2016
"25.02.2017","Bayern Munich - Hamburger SV","8:0",2016
"25.02.2017","Darmstadt - Augsburg","1:2",2016
"25.02.2017","Freiburg - Dortmund","0:3",2016
"25.02.2017","Hertha Berlin - Eintracht Frankfurt","2:0",2016
"25.02.2017","RB Leipzig - FC Koln","3:1",2016
"24.02.2017","Wolfsburg - Werder Bremen","1:2",2016
"19.02.2017","FC Koln - Schalke","1:1",2016
"19.02.2017","B. Monchengladbach - RB Leipzig","1:2",2016
"18.02.2017","Dortmund - Wolfsburg","3:0",2016
"18.02.2017","Eintracht Frankfurt - Ingolstadt","0:2",2016
"18.02.2017","Hamburger SV - Freiburg","2:2",2016
"18.02.2017","Hertha Berlin - Bayern Munich","1:1",2016
"18.02.2017","Hoffenheim - Darmstadt","2:0",2016
"18.02.2017","Mainz - Werder Bremen","0:2",2016
"17.02.2017","Augsburg - Bayer Leverkusen","1:3",2016
"12.02.2017","Freiburg - FC Koln","2:1",2016
"12.02.2017","Wolfsburg - Hoffenheim","2:1",2016
"11.02.2017","Bayer Leverkusen - Eintracht Frankfurt","3:0",2016
"11.02.2017","Darmstadt - Dortmund","2:1",2016
"11.02.2017","Ingolstadt - Bayern Munich","0:2",2016
"11.02.2017","RB Leipzig - Hamburger SV","0:3",2016
"11.02.2017","Schalke - Hertha Berlin","2:0",2016
"11.02.2017","Werder Bremen - B. Monchengladbach","0:1",2016
"10.02.2017","Mainz - Augsburg","2:0",2016
"05.02.2017","Augsburg - Werder Bremen","3:2",2016
"05.02.2017","Eintracht Frankfurt - Darmstadt","2:0",2016
"04.02.2017","FC Koln - Wolfsburg","1:0",2016
"04.02.2017","Bayern Munich - Schalke","1:1",2016
"04.02.2017","B. Monchengladbach - Freiburg","3:0",2016
"04.02.2017","Dortmund - RB Leipzig","1:0",2016
"04.02.2017","Hertha Berlin - Ingolstadt","1:0",2016
"04.02.2017","Hoffenheim - Mainz","4:0",2016
"03.02.2017","Hamburger SV - Bayer Leverkusen","1:0",2016
"29.01.2017","Freiburg - Hertha Berlin","2:1",2016
"29.01.2017","Mainz - Dortmund","1:1",2016
"28.01.2017","Bayer Leverkusen - B. Monchengladbach","2:3",2016
"28.01.2017","Darmstadt - FC Koln","1:6",2016
"28.01.2017","Ingolstadt - Hamburger SV","3:1",2016
"28.01.2017","RB Leipzig - Hoffenheim","2:1",2016
"28.01.2017","Werder Bremen - Bayern Munich","1:2",2016
"28.01.2017","Wolfsburg - Augsburg","1:2",2016
"27.01.2017","Schalke - Eintracht Frankfurt","0:1",2016
"22.01.2017","Bayer Leverkusen - Hertha Berlin","3:1",2016
"22.01.2017","Mainz - FC Koln","0:0",2016
"21.01.2017","Augsburg - Hoffenheim","0:2",2016
"21.01.2017","Darmstadt - B. Monchengladbach","0:0",2016
"21.01.2017","RB Leipzig - Eintracht Frankfurt","3:0",2016
"21.01.2017","Schalke - Ingolstadt","1:0",2016
"21.01.2017","Werder Bremen - Dortmund","1:2",2016
"21.01.2017","Wolfsburg - Hamburger SV","1:0",2016
"20.01.2017","Freiburg - Bayern Munich","1:2",2016
"21.12.2016","FC Koln - Bayer Leverkusen","1:1",2016
"21.12.2016","Bayern Munich - RB Leipzig","3:0",2016
"21.12.2016","Hertha Berlin - Darmstadt","2:0",2016
"21.12.2016","Hoffenheim - Werder Bremen","1:1",2016
"21.12.2016","Ingolstadt - Freiburg","1:2",2016
"20.12.2016","B. Monchengladbach - Wolfsburg","1:2",2016
"20.12.2016","Dortmund - Augsburg","1:1",2016
"20.12.2016","Eintracht Frankfurt - Mainz","3:0",2016
"20.12.2016","Hamburger SV - Schalke","2:1",2016
"18.12.2016","Bayer Leverkusen - Ingolstadt","1:2",2016
"18.12.2016","Darmstadt - Bayern Munich","0:1",2016
"17.12.2016","Augsburg - B. Monchengladbach","1:0",2016
"17.12.2016","Mainz - Hamburger SV","3:1",2016
"17.12.2016","RB Leipzig - Hertha Berlin","2:0",2016
"17.12.2016","Schalke - Freiburg","1:1",2016
"17.12.2016","Werder Bremen - FC Koln","1:1",2016
"17.12.2016","Wolfsburg - Eintracht Frankfurt","1:0",2016
"16.12.2016","Hoffenheim - Dortmund","2:2",2016
"11.12.2016","B. Monchengladbach - Mainz","1:0",2016
"11.12.2016","Schalke - Bayer Leverkusen","0:1",2016
"10.12.2016","FC Koln - Dortmund","1:1",2016
"10.12.2016","Bayern Munich - Wolfsburg","5:0",2016
"10.12.2016","Freiburg - Darmstadt","1:0",2016
"10.12.2016","Hamburger SV - Augsburg","1:0",2016
"10.12.2016","Hertha Berlin - Werder Bremen","0:1",2016
"10.12.2016","Ingolstadt - RB Leipzig","1:0",2016
"09.12.2016","Eintracht Frankfurt - Hoffenheim","0:0",2016
"04.12.2016","Augsburg - Eintracht Frankfurt","1:1",2016
"04.12.2016","Darmstadt - Hamburger SV","0:2",2016
"03.12.2016","Bayer Leverkusen - Freiburg","1:1",2016
"03.12.2016","Dortmund - B. Monchengladbach","4:1",2016
"03.12.2016","Hoffenheim - FC Koln","4:0",2016
"03.12.2016","RB Leipzig - Schalke","2:1",2016
"03.12.2016","Werder Bremen - Ingolstadt","2:1",2016
"03.12.2016","Wolfsburg - Hertha Berlin","2:3",2016
"02.12.2016","Mainz - Bayern Munich","1:3",2016
"27.11.2016","Hertha Berlin - Mainz","2:1",2016
"27.11.2016","Schalke - Darmstadt","3:1",2016
"26.11.2016","FC Koln - Augsburg","0:0",2016
"26.11.2016","Bayern Munich - Bayer Leverkusen","2:1",2016
"26.11.2016","B. Monchengladbach - Hoffenheim","1:1",2016
"26.11.2016","Eintracht Frankfurt - Dortmund","2:1",2016
"26.11.2016","Hamburger SV - Werder Bremen","2:2",2016
"26.11.2016","Ingolstadt - Wolfsburg","1:1",2016
"25.11.2016","Freiburg - RB Leipzig","1:4",2016
"20.11.2016","Hoffenheim - Hamburger SV","2:2",2016
"20.11.2016","Werder Bremen - Eintracht Frankfurt","1:2",2016
"19.11.2016","Augsburg - Hertha Berlin","0:0",2016
"19.11.2016","B. Monchengladbach - FC Koln","1:2",2016
"19.11.2016","Darmstadt - Ingolstadt","0:1",2016
"19.11.2016","Dortmund - Bayern Munich","1:0",2016
"19.11.2016","Mainz - Freiburg","4:2",2016
"19.11.2016","Wolfsburg - Schalke","0:1",2016
"18.11.2016","Bayer Leverkusen - RB Leipzig","2:3",2016
"06.11.2016","RB Leipzig - Mainz","3:1",2016
"06.11.2016","Schalke - Werder Bremen","3:1",2016
"05.11.2016","Bayer Leverkusen - Darmstadt","3:2",2016
"05.11.2016","Bayern Munich - Hoffenheim","1:1",2016
"05.11.2016","Eintracht Frankfurt - FC Koln","1:0",2016
"05.11.2016","Freiburg - Wolfsburg","0:3",2016
"05.11.2016","Hamburger SV - Dortmund","2:5",2016
"05.11.2016","Ingolstadt - Augsburg","0:2",2016
"04.11.2016","Hertha Berlin - B. Monchengladbach","3:0",2016
"30.10.2016","FC Koln - Hamburger SV","3:0",2016
"30.10.2016","Hoffenheim - Hertha Berlin","1:0",2016
"29.10.2016","Augsburg - Bayern Munich","1:3",2016
"29.10.2016","Darmstadt - RB Leipzig","0:2",2016
"29.10.2016","Dortmund - Schalke","0:0",2016
"29.10.2016","Mainz - Ingolstadt","2:0",2016
"29.10.2016","Werder Bremen - Freiburg","1:3",2016
"29.10.2016","Wolfsburg - Bayer Leverkusen","1:2",2016
"28.10.2016","B. Monchengladbach - Eintracht Frankfurt","0:0",2016
"23.10.2016","RB Leipzig - Werder Bremen","3:1",2016
"23.10.2016","Schalke - Mainz","3:0",2016
"22.10.2016","Bayer Leverkusen - Hoffenheim","0:3",2016
"22.10.2016","Bayern Munich - B. Monchengladbach","2:0",2016
"22.10.2016","Darmstadt - Wolfsburg","3:1",2016
"22.10.2016","Freiburg - Augsburg","2:1",2016
"22.10.2016","Hertha Berlin - FC Koln","2:1",2016
"22.10.2016","Ingolstadt - Dortmund","3:3",2016
"21.10.2016","Hamburger SV - Eintracht Frankfurt","0:3",2016
"16.10.2016","Mainz - Darmstadt","2:1",2016
"16.10.2016","Wolfsburg - RB Leipzig","0:1",2016
"15.10.2016","FC Koln - Ingolstadt","2:1",2016
"15.10.2016","Augsburg - Schalke","1:1",2016
"15.10.2016","B. Monchengladbach - Hamburger SV","0:0",2016
"15.10.2016","Eintracht Frankfurt - Bayern Munich","2:2",2016
"15.10.2016","Hoffenheim - Freiburg","2:1",2016
"15.10.2016","Werder Bremen - Bayer Leverkusen","2:1",2016
"14.10.2016","Dortmund - Hertha Berlin","1:1",2016
"02.10.2016","Schalke - B. Monchengladbach","4:0",2016
"02.10.2016","Wolfsburg - Mainz","0:0",2016
"01.10.2016","Bayer Leverkusen - Dortmund","2:0",2016
"01.10.2016","Bayern Munich - FC Koln","1:1",2016
"01.10.2016","Darmstadt - Werder Bremen","2:2",2016
"01.10.2016","Freiburg - Eintracht Frankfurt","1:0",2016
"01.10.2016","Hertha Berlin - Hamburger SV","2:0",2016
"01.10.2016","Ingolstadt - Hoffenheim","1:2",2016
"30.09.2016","RB Leipzig - Augsburg","2:1",2016
"25.09.2016","FC Koln - RB Leipzig","1:1",2016
"25.09.2016","Hoffenheim - Schalke","2:1",2016
"24.09.2016","Augsburg - Darmstadt","1:0",2016
"24.09.2016","B. Monchengladbach - Ingolstadt","2:0",2016
"24.09.2016","Eintracht Frankfurt - Hertha Berlin","3:3",2016
"24.09.2016","Hamburger SV - Bayern Munich","0:1",2016
"24.09.2016","Mainz - Bayer Leverkusen","2:3",2016
"24.09.2016","Werder Bremen - Wolfsburg","2:1",2016
"23.09.2016","Dortmund - Freiburg","3:1",2016
"21.09.2016","Bayer Leverkusen - Augsburg","0:0",2016
"21.09.2016","Bayern Munich - Hertha Berlin","3:0",2016
"21.09.2016","RB Leipzig - B. Monchengladbach","1:1",2016
"21.09.2016","Schalke - FC Koln","1:3",2016
"21.09.2016","Werder Bremen - Mainz","1:2",2016
"20.09.2016","Darmstadt - Hoffenheim","1:1",2016
"20.09.2016","Freiburg - Hamburger SV","1:0",2016
"20.09.2016","Ingolstadt - Eintracht Frankfurt","0:2",2016
"20.09.2016","Wolfsburg - Dortmund","1:5",2016
"18.09.2016","Augsburg - Mainz","1:3",2016
"18.09.2016","Hertha Berlin - Schalke","2:0",2016
"17.09.2016","Bayern Munich - Ingolstadt","3:1",2016
"17.09.2016","B. Monchengladbach - Werder Bremen","4:1",2016
"17.09.2016","Dortmund - Darmstadt","6:0",2016
"17.09.2016","Eintracht Frankfurt - Bayer Leverkusen","2:1",2016
"17.09.2016","Hamburger SV - RB Leipzig","0:4",2016
"17.09.2016","Hoffenheim - Wolfsburg","0:0",2016
"16.09.2016","FC Koln - Freiburg","3:0",2016
"11.09.2016","Mainz - Hoffenheim","4:4",2016
"11.09.2016","Werder Bremen - Augsburg","1:2",2016
"10.09.2016","Bayer Leverkusen - Hamburger SV","3:1",2016
"10.09.2016","Darmstadt - Eintracht Frankfurt","1:0",2016
"10.09.2016","Freiburg - B. Monchengladbach","3:1",2016
"10.09.2016","Ingolstadt - Hertha Berlin","0:2",2016
"10.09.2016","RB Leipzig - Dortmund","1:0",2016
"10.09.2016","Wolfsburg - FC Koln","0:0",2016
"09.09.2016","Schalke - Bayern Munich","0:2",2016
"28.08.2016","Hertha Berlin - Freiburg","2:1",2016
"28.08.2016","Hoffenheim - RB Leipzig","2:2",2016
"27.08.2016","FC Koln - Darmstadt","2:0",2016
"27.08.2016","Augsburg - Wolfsburg","0:2",2016
"27.08.2016","B. Monchengladbach - Bayer Leverkusen","2:1",2016
"27.08.2016","Dortmund - Mainz","2:1",2016
"27.08.2016","Eintracht Frankfurt - Schalke","1:0",2016
"27.08.2016","Hamburger SV - Ingolstadt","1:1",2016
"26.08.2016","Bayern Munich - Werder Bremen","6:0",2016
"12.05.2018","Bayer Leverkusen - Hannover","3:2",2017
"12.05.2018","Bayern Munich - Stuttgart","1:4",2017
"12.05.2018","Freiburg - Augsburg","2:0",2017
"12.05.2018","Hamburger SV - B. Monchengladbach","2:1",2017
"12.05.2018","Hertha Berlin - RB Leipzig","2:6",2017
"12.05.2018","Hoffenheim - Dortmund","3:1",2017
"12.05.2018","Mainz - Werder Bremen","1:2",2017
"12.05.2018","Schalke - Eintracht Frankfurt","1:0",2017
"12.05.2018","Wolfsburg - FC Koln","4:1",2017
"05.05.2018","FC Koln - Bayern Munich","1:3",2017
"05.05.2018","Augsburg - Schalke","1:2",2017
"05.05.2018","B. Monchengladbach - Freiburg","3:1",2017
"05.05.2018","Dortmund - Mainz","1:2",2017
"05.05.2018","Eintracht Frankfurt - Hamburger SV","3:0",2017
"05.05.2018","Hannover - Hertha Berlin","3:1",2017
"05.05.2018","RB Leipzig - Wolfsburg","4:1",2017
"05.05.2018","Stuttgart - Hoffenheim","2:0",2017
"05.05.2018","Werder Bremen - Bayer Leverkusen","0:0",2017
"29.04.2018","Mainz - RB Leipzig","3:0",2017
"29.04.2018","Werder Bremen - Dortmund","1:1",2017
"28.04.2018","Bayer Leverkusen - Stuttgart","0:1",2017
"28.04.2018","Bayern Munich - Eintracht Frankfurt","4:1",2017
"28.04.2018","Freiburg - FC Koln","3:2",2017
"28.04.2018","Hertha Berlin - Augsburg","2:2",2017
"28.04.2018","Schalke - B. Monchengladbach","1:1",2017
"28.04.2018","Wolfsburg - Hamburger SV","1:3",2017
"27.04.2018","Hoffenheim - Hannover","3:1",2017
"22.04.2018","FC Koln - Schalke","2:2",2017
"22.04.2018","Augsburg - Mainz","2:0",2017
"21.04.2018","Dortmund - Bayer Leverkusen","4:0",2017
"21.04.2018","Eintracht Frankfurt - Hertha Berlin","0:3",2017
"21.04.2018","Hamburger SV - Freiburg","1:0",2017
"21.04.2018","Hannover - Bayern Munich","0:3",2017
"21.04.2018","RB Leipzig - Hoffenheim","2:5",2017
"21.04.2018","Stuttgart - Werder Bremen","2:0",2017
"20.04.2018","B. Monchengladbach - Wolfsburg","3:0",2017
"16.04.2018","Mainz - Freiburg","2:0",2017
"15.04.2018","Schalke - Dortmund","2:0",2017
"15.04.2018","Werder Bremen - RB Leipzig","1:1",2017
"14.04.2018","Bayer Leverkusen - Eintracht Frankfurt","4:1",2017
"14.04.2018","Bayern Munich - B. Monchengladbach","5:1",2017
"14.04.2018","Hertha Berlin - FC Koln","2:1",2017
"14.04.2018","Hoffenheim - Hamburger SV","2:0",2017
"14.04.2018","Stuttgart - Hannover","1:1",2017
"13.04.2018","Wolfsburg - Augsburg","0:0",2017
"09.04.2018","RB Leipzig - Bayer Leverkusen","1:4",2017
"08.04.2018","Dortmund - Stuttgart","3:0",2017
"08.04.2018","Eintracht Frankfurt - Hoffenheim","1:1",2017
"07.04.2018","FC Koln - Mainz","1:1",2017
"07.04.2018","Augsburg - Bayern Munich","1:4",2017
"07.04.2018","B. Monchengladbach - Hertha Berlin","2:1",2017
"07.04.2018","Freiburg - Wolfsburg","0:2",2017
"07.04.2018","Hamburger SV - Schalke","3:2",2017
"06.04.2018","Hannover - Werder Bremen","2:1",2017
"01.04.2018","Mainz - B. Monchengladbach","0:0",2017
"01.04.2018","Werder Bremen - Eintracht Frankfurt","2:1",2017
"31.03.2018","Bayer Leverkusen - Augsburg","0:0",2017
"31.03.2018","Bayern Munich - Dortmund","6:0",2017
"31.03.2018","Hannover - RB Leipzig","2:3",2017
"31.03.2018","Hertha Berlin - Wolfsburg","0:0",2017
"31.03.2018","Hoffenheim - FC Koln","6:0",2017
"31.03.2018","Schalke - Freiburg","2:0",2017
"31.03.2018","Stuttgart - Hamburger SV","1:1",2017
"18.03.2018","FC Koln - Bayer Leverkusen","2:0",2017
"18.03.2018","Dortmund - Hannover","1:0",2017
"18.03.2018","RB Leipzig - Bayern Munich","2:1",2017
"17.03.2018","Augsburg - Werder Bremen","1:3",2017
"17.03.2018","B. Monchengladbach - Hoffenheim","3:3",2017
"17.03.2018","Eintracht Frankfurt - Mainz","3:0",2017
"17.03.2018","Hamburger SV - Hertha Berlin","1:2",2017
"17.03.2018","Wolfsburg - Schalke","0:1",2017
"16.03.2018","Freiburg - Stuttgart","1:2",2017
"12.03.2018","Werder Bremen - FC Koln","3:1",2017
"11.03.2018","Dortmund - Eintracht Frankfurt","3:2",2017
"11.03.2018","Stuttgart - RB Leipzig","0:0",2017
"10.03.2018","Bayer Leverkusen - B. Monchengladbach","2:0",2017
"10.03.2018","Bayern Munich - Hamburger SV","6:0",2017
"10.03.2018","Hannover - Augsburg","1:3",2017
"10.03.2018","Hertha Berlin - Freiburg","0:0",2017
"10.03.2018","Hoffenheim - Wolfsburg","3:0",2017
"09.03.2018","Mainz - Schalke","0:1",2017
"04.03.2018","FC Koln - Stuttgart","2:3",2017
"04.03.2018","Freiburg - Bayern Munich","0:4",2017
"03.03.2018","Augsburg - Hoffenheim","0:2",2017
"03.03.2018","Eintracht Frankfurt - Hannover","1:0",2017
"03.03.2018","Hamburger SV - Mainz","0:0",2017
"03.03.2018","RB Leipzig - Dortmund","1:1",2017
"03.03.2018","Schalke - Hertha Berlin","1:0",2017
"03.03.2018","Wolfsburg - Bayer Leverkusen","1:2",2017
"02.03.2018","B. Monchengladbach - Werder Bremen","2:2",2017
"26.02.2018","Dortmund - Augsburg","1:1",2017
"25.02.2018","Bayer Leverkusen - Schalke","0:2",2017
"25.02.2018","RB Leipzig - FC Koln","1:2",2017
"24.02.2018","Bayern Munich - Hertha Berlin","0:0",2017
"24.02.2018","Hannover - B. Monchengladbach","0:1",2017
"24.02.2018","Hoffenheim - Freiburg","1:1",2017
"24.02.2018","Stuttgart - Eintracht Frankfurt","1:0",2017
"24.02.2018","Werder Bremen - Hamburger SV","1:0",2017
"23.02.2018","Mainz - Wolfsburg","1:1",2017
"19.02.2018","Eintracht Frankfurt - RB Leipzig","2:1",2017
"18.02.2018","Augsburg - Stuttgart","0:1",2017
"18.02.2018","B. Monchengladbach - Dortmund","0:1",2017
"17.02.2018","FC Koln - Hannover","1:1",2017
"17.02.2018","Freiburg - Werder Bremen","1:0",2017
"17.02.2018","Hamburger SV - Bayer Leverkusen","1:2",2017
"17.02.2018","Schalke - Hoffenheim","2:1",2017
"17.02.2018","Wolfsburg - Bayern Munich","1:2",2017
"16.02.2018","Hertha Berlin - Mainz","0:2",2017
"11.02.2018","Stuttgart - B. Monchengladbach","1:0",2017
"11.02.2018","Werder Bremen - Wolfsburg","3:1",2017
"10.02.2018","Bayer Leverkusen - Hertha Berlin","0:2",2017
"10.02.2018","Bayern Munich - Schalke","2:1",2017
"10.02.2018","Dortmund - Hamburger SV","2:0",2017
"10.02.2018","Eintracht Frankfurt - FC Koln","4:2",2017
"10.02.2018","Hannover - Freiburg","2:1",2017
"10.02.2018","Hoffenheim - Mainz","4:2",2017
"09.02.2018","RB Leipzig - Augsburg","2:0",2017
"04.02.2018","Augsburg - Eintracht Frankfurt","3:0",2017
"04.02.2018","Hamburger SV - Hannover","1:1",2017
"03.02.2018","B. Monchengladbach - RB Leipzig","0:1",2017
"03.02.2018","Freiburg - Bayer Leverkusen","0:0",2017
"03.02.2018","Hertha Berlin - Hoffenheim","1:1",2017
"03.02.2018","Mainz - Bayern Munich","0:2",2017
"03.02.2018","Schalke - Werder Bremen","1:2",2017
"03.02.2018","Wolfsburg - Stuttgart","1:1",2017
"02.02.2018","FC Koln - Dortmund","2:3",2017
"28.01.2018","Bayer Leverkusen - Mainz","2:0",2017
"28.01.2018","Hannover - Wolfsburg","0:1",2017
"27.01.2018","FC Koln - Augsburg","1:1",2017
"27.01.2018","Bayern Munich - Hoffenheim","5:2",2017
"27.01.2018","Dortmund - Freiburg","2:2",2017
"27.01.2018","RB Leipzig - Hamburger SV","1:1",2017
"27.01.2018","Stuttgart - Schalke","0:2",2017
"27.01.2018","Werder Bremen - Hertha Berlin","0:0",2017
"26.01.2018","Eintracht Frankfurt - B. Monchengladbach","2:0",2017
"21.01.2018","Bayern Munich - Werder Bremen","4:2",2017
"21.01.2018","Schalke - Hannover","1:1",2017
"20.01.2018","B. Monchengladbach - Augsburg","2:0",2017
"20.01.2018","Freiburg - RB Leipzig","2:1",2017
"20.01.2018","Hamburger SV - FC Koln","0:2",2017
"20.01.2018","Hoffenheim - Bayer Leverkusen","1:4",2017
"20.01.2018","Mainz - Stuttgart","3:2",2017
"20.01.2018","Wolfsburg - Eintracht Frankfurt","1:3",2017
"19.01.2018","Hertha Berlin - Dortmund","1:1",2017
"14.01.2018","FC Koln - B. Monchengladbach","2:1",2017
"14.01.2018","Dortmund - Wolfsburg","0:0",2017
"13.01.2018","Augsburg - Hamburger SV","1:0",2017
"13.01.2018","Eintracht Frankfurt - Freiburg","1:1",2017
"13.01.2018","Hannover - Mainz","3:2",2017
"13.01.2018","RB Leipzig - Schalke","3:1",2017
"13.01.2018","Stuttgart - Hertha Berlin","1:0",2017
"13.01.2018","Werder Bremen - Hoffenheim","1:1",2017
"12.01.2018","Bayer Leverkusen - Bayern Munich","1:3",2017
"17.12.2017","Hannover - Bayer Leverkusen","4:4",2017
"17.12.2017","RB Leipzig - Hertha Berlin","2:3",2017
"16.12.2017","FC Koln - Wolfsburg","1:0",2017
"16.12.2017","Augsburg - Freiburg","3:3",2017
"16.12.2017","Dortmund - Hoffenheim","2:1",2017
"16.12.2017","Eintracht Frankfurt - Schalke","2:2",2017
"16.12.2017","Stuttgart - Bayern Munich","0:1",2017
"16.12.2017","Werder Bremen - Mainz","2:2",2017
"15.12.2017","B. Monchengladbach - Hamburger SV","3:1",2017
"13.12.2017","Bayer Leverkusen - Werder Bremen","1:0",2017
"13.12.2017","Bayern Munich - FC Koln","1:0",2017
"13.12.2017","Hertha Berlin - Hannover","3:1",2017
"13.12.2017","Hoffenheim - Stuttgart","1:0",2017
"13.12.2017","Schalke - Augsburg","3:2",2017
"12.12.2017","Freiburg - B. Monchengladbach","1:0",2017
"12.12.2017","Hamburger SV - Eintracht Frankfurt","1:2",2017
"12.12.2017","Mainz - Dortmund","0:2",2017
"12.12.2017","Wolfsburg - RB Leipzig","1:1",2017
"10.12.2017","FC Koln - Freiburg","3:4",2017
"10.12.2017","Augsburg - Hertha Berlin","1:1",2017
"10.12.2017","Hannover - Hoffenheim","2:0",2017
"09.12.2017","B. Monchengladbach - Schalke","1:1",2017
"09.12.2017","Dortmund - Werder Bremen","1:2",2017
"09.12.2017","Eintracht Frankfurt - Bayern Munich","0:1",2017
"09.12.2017","Hamburger SV - Wolfsburg","0:0",2017
"09.12.2017","RB Leipzig - Mainz","2:2",2017
"08.12.2017","Stuttgart - Bayer Leverkusen","0:2",2017
"03.12.2017","Hertha Berlin - Eintracht Frankfurt","1:2",2017
"03.12.2017","Wolfsburg - B. Monchengladbach","3:0",2017
