"Date","Match","Score","saison"
"21.05.2017","Atl. Madrid - Ath Bilbao","3:1",2016
"21.05.2017","Barcelona - Eibar","4:2",2016
"21.05.2017","Celta Vigo - Real Sociedad","2:2",2016
"21.05.2017","Malaga - Real Madrid","0:2",2016
"21.05.2017","Valencia - Villarreal","1:3",2016
"20.05.2017","Dep. La Coruna - Las Palmas","3:0",2016
"20.05.2017","Gijon - Betis","2:2",2016
"20.05.2017","Leganes - Alaves","1:1",2016
"20.05.2017","Sevilla - Osasuna","5:0",2016
"19.05.2017","Granada CF - Espanyol","1:2",2016
"17.05.2017","Celta Vigo - Real Madrid","1:4",2016
"14.05.2017","Alaves - Celta Vigo","3:1",2016
"14.05.2017","Ath Bilbao - Leganes","1:1",2016
"14.05.2017","Betis - Atl. Madrid","1:1",2016
"14.05.2017","Eibar - Gijon","0:1",2016
"14.05.2017","Las Palmas - Barcelona","1:4",2016
"14.05.2017","Real Madrid - Sevilla","4:1",2016
"14.05.2017","Real Sociedad - Malaga","2:2",2016
"14.05.2017","Villarreal - Dep. La Coruna","0:0",2016
"13.05.2017","Espanyol - Valencia","0:1",2016
"13.05.2017","Osasuna - Granada CF","2:1",2016
"08.05.2017","Leganes - Betis","4:0",2016
"07.05.2017","Alaves - Ath Bilbao","1:0",2016
"07.05.2017","Dep. La Coruna - Espanyol","1:2",2016
"07.05.2017","Malaga - Celta Vigo","3:0",2016
"07.05.2017","Valencia - Osasuna","4:1",2016
"06.05.2017","Atl. Madrid - Eibar","1:0",2016
"06.05.2017","Barcelona - Villarreal","4:1",2016
"06.05.2017","Gijon - Las Palmas","1:0",2016
"06.05.2017","Granada CF - Real Madrid","0:4",2016
"05.05.2017","Sevilla - Real Sociedad","1:1",2016
"01.05.2017","Malaga - Sevilla","4:2",2016
"30.04.2017","Betis - Alaves","1:4",2016
"30.04.2017","Celta Vigo - Ath Bilbao","0:3",2016
"30.04.2017","Eibar - Leganes","2:0",2016
"30.04.2017","Osasuna - Dep. La Coruna","2:2",2016
"29.04.2017","Espanyol - Barcelona","0:3",2016
"29.04.2017","Las Palmas - Atl. Madrid","0:5",2016
"29.04.2017","Real Madrid - Valencia","2:1",2016
"29.04.2017","Real Sociedad - Granada CF","2:1",2016
"28.04.2017","Villarreal - Gijon","3:1",2016
"27.04.2017","Alaves - Eibar","0:0",2016
"27.04.2017","Ath Bilbao - Betis","2:1",2016
"27.04.2017","Sevilla - Celta Vigo","2:1",2016
"26.04.2017","Barcelona - Osasuna","7:1",2016
"26.04.2017","Dep. La Coruna - Real Madrid","2:6",2016
"26.04.2017","Leganes - Las Palmas","3:0",2016
"26.04.2017","Valencia - Real Sociedad","2:3",2016
"25.04.2017","Atl. Madrid - Villarreal","0:1",2016
"25.04.2017","Gijon - Espanyol","1:1",2016
"25.04.2017","Granada CF - Malaga","0:2",2016
"24.04.2017","Eibar - Ath Bilbao","0:1",2016
"23.04.2017","Celta Vigo - Betis","0:1",2016
"23.04.2017","Las Palmas - Alaves","1:1",2016
"23.04.2017","Real Madrid - Barcelona","2:3",2016
"23.04.2017","Real Sociedad - Dep. La Coruna","1:0",2016
"22.04.2017","Espanyol - Atl. Madrid","0:1",2016
"22.04.2017","Malaga - Valencia","2:0",2016
"22.04.2017","Osasuna - Gijon","2:2",2016
"22.04.2017","Villarreal - Leganes","2:1",2016
"21.04.2017","Sevilla - Granada CF","2:0",2016
"17.04.2017","Alaves - Villarreal","2:1",2016
"16.04.2017","Betis - Eibar","2:0",2016
"16.04.2017","Granada CF - Celta Vigo","0:3",2016
"16.04.2017","Leganes - Espanyol","0:1",2016
"16.04.2017","Valencia - Sevilla","0:0",2016
"15.04.2017","Atl. Madrid - Osasuna","3:0",2016
"15.04.2017","Barcelona - Real Sociedad","3:2",2016
"15.04.2017","Dep. La Coruna - Malaga","2:0",2016
"15.04.2017","Gijon - Real Madrid","2:3",2016
"14.04.2017","Ath Bilbao - Las Palmas","5:1",2016
"10.04.2017","Real Sociedad - Gijon","3:1",2016
"09.04.2017","Celta Vigo - Eibar","0:2",2016
"09.04.2017","Granada CF - Valencia","1:3",2016
"09.04.2017","Las Palmas - Betis","4:1",2016
"09.04.2017","Osasuna - Leganes","2:1",2016
"08.04.2017","Espanyol - Alaves","1:0",2016
"08.04.2017","Malaga - Barcelona","2:0",2016
"08.04.2017","Real Madrid - Atl. Madrid","1:1",2016
"08.04.2017","Sevilla - Dep. La Coruna","4:2",2016
"07.04.2017","Villarreal - Ath Bilbao","3:1",2016
"06.04.2017","Eibar - Las Palmas","3:1",2016
"06.04.2017","Valencia - Celta Vigo","3:2",2016
"05.04.2017","Alaves - Osasuna","0:1",2016
"05.04.2017","Barcelona - Sevilla","3:0",2016
"05.04.2017","Dep. La Coruna - Granada CF","0:0",2016
"05.04.2017","Gijon - Malaga","0:1",2016
"05.04.2017","Leganes - Real Madrid","2:4",2016
"04.04.2017","Ath Bilbao - Espanyol","2:0",2016
"04.04.2017","Atl. Madrid - Real Sociedad","1:0",2016
"04.04.2017","Betis - Villarreal","0:1",2016
"03.04.2017","Celta Vigo - Las Palmas","3:1",2016
"02.04.2017","Granada CF - Barcelona","1:4",2016
"02.04.2017","Real Madrid - Alaves","3:0",2016
"02.04.2017","Sevilla - Gijon","0:0",2016
"02.04.2017","Valencia - Dep. La Coruna","3:0",2016
"01.04.2017","Malaga - Atl. Madrid","0:2",2016
"01.04.2017","Osasuna - Ath Bilbao","1:2",2016
"01.04.2017","Real Sociedad - Leganes","1:1",2016
"01.04.2017","Villarreal - Eibar","2:3",2016
"31.03.2017","Espanyol - Betis","2:1",2016
"19.03.2017","Atl. Madrid - Sevilla","3:1",2016
"19.03.2017","Barcelona - Valencia","4:2",2016
"19.03.2017","Dep. La Coruna - Celta Vigo","0:1",2016
"19.03.2017","Gijon - Granada CF","3:1",2016
"19.03.2017","Leganes - Malaga","0:0",2016
"18.03.2017","Alaves - Real Sociedad","1:0",2016
"18.03.2017","Ath Bilbao - Real Madrid","1:2",2016
"18.03.2017","Betis - Osasuna","2:0",2016
"18.03.2017","Eibar - Espanyol","1:1",2016
"17.03.2017","Las Palmas - Villarreal","1:0",2016
"13.03.2017","Osasuna - Eibar","1:1",2016
"12.03.2017","Celta Vigo - Villarreal","0:1",2016
"12.03.2017","Dep. La Coruna - Barcelona","2:1",2016
"12.03.2017","Real Madrid - Betis","2:1",2016
"12.03.2017","Real Sociedad - Ath Bilbao","0:2",2016
"11.03.2017","Granada CF - Atl. Madrid","0:1",2016
"11.03.2017","Malaga - Alaves","1:2",2016
"11.03.2017","Sevilla - Leganes","1:1",2016
"11.03.2017","Valencia - Gijon","1:1",2016
"10.03.2017","Espanyol - Las Palmas","4:3",2016
"08.03.2017","Dep. La Coruna - Betis","1:1",2016
"06.03.2017","Alaves - Sevilla","1:1",2016
"05.03.2017","Ath Bilbao - Malaga","1:0",2016
"05.03.2017","Atl. Madrid - Valencia","3:0",2016
"05.03.2017","Gijon - Dep. La Coruna","0:1",2016
"05.03.2017","Las Palmas - Osasuna","5:2",2016
"04.03.2017","Barcelona - Celta Vigo","5:0",2016
"04.03.2017","Eibar - Real Madrid","1:4",2016
"04.03.2017","Leganes - Granada CF","1:0",2016
"04.03.2017","Villarreal - Espanyol","2:0",2016
"03.03.2017","Betis - Real Sociedad","2:3",2016
"02.03.2017","Dep. La Coruna - Atl. Madrid","1:1",2016
"02.03.2017","Sevilla - Ath Bilbao","1:0",2016
"01.03.2017","Barcelona - Gijon","6:1",2016
"01.03.2017","Celta Vigo - Espanyol","2:2",2016
"01.03.2017","Granada CF - Alaves","2:1",2016
"01.03.2017","Osasuna - Villarreal","1:4",2016
"01.03.2017","Real Madrid - Las Palmas","3:3",2016
"28.02.2017","Malaga - Betis","1:2",2016
"28.02.2017","Real Sociedad - Eibar","2:2",2016
"28.02.2017","Valencia - Leganes","1:0",2016
"26.02.2017","Ath Bilbao - Granada CF","3:1",2016
"26.02.2017","Atl. Madrid - Barcelona","1:2",2016
"26.02.2017","Espanyol - Osasuna","3:0",2016
"26.02.2017","Gijon - Celta Vigo","1:1",2016
"26.02.2017","Villarreal - Real Madrid","2:3",2016
"25.02.2017","Alaves - Valencia","2:1",2016
"25.02.2017","Betis - Sevilla","1:2",2016
"25.02.2017","Eibar - Malaga","3:0",2016
"25.02.2017","Leganes - Dep. La Coruna","4:0",2016
"24.02.2017","Las Palmas - Real Sociedad","0:1",2016
"22.02.2017","Valencia - Real Madrid","2:1",2016
"20.02.2017","Malaga - Las Palmas","2:1",2016
"19.02.2017","Barcelona - Leganes","2:1",2016
"19.02.2017","Celta Vigo - Osasuna","3:0",2016
"19.02.2017","Real Sociedad - Villarreal","0:1",2016
"19.02.2017","Valencia - Ath Bilbao","2:0",2016
"18.02.2017","Dep. La Coruna - Alaves","0:1",2016
"18.02.2017","Gijon - Atl. Madrid","1:4",2016
"18.02.2017","Real Madrid - Espanyol","2:0",2016
"18.02.2017","Sevilla - Eibar","2:0",2016
"17.02.2017","Granada CF - Betis","4:1",2016
"13.02.2017","Eibar - Granada CF","4:0",2016
"12.02.2017","Atl. Madrid - Celta Vigo","3:2",2016
"12.02.2017","Las Palmas - Sevilla","0:1",2016
"12.02.2017","Leganes - Gijon","0:2",2016
"12.02.2017","Villarreal - Malaga","1:1",2016
"11.02.2017","Alaves - Barcelona","0:6",2016
"11.02.2017","Ath Bilbao - Dep. La Coruna","2:1",2016
"11.02.2017","Betis - Valencia","0:0",2016
"11.02.2017","Osasuna - Real Madrid","1:3",2016
"10.02.2017","Espanyol - Real Sociedad","1:2",2016
"06.02.2017","Granada CF - Las Palmas","1:0",2016
"05.02.2017","Gijon - Alaves","2:4",2016
"05.02.2017","Real Sociedad - Osasuna","3:2",2016
"05.02.2017","Sevilla - Villarreal","0:0",2016
"04.02.2017","Atl. Madrid - Leganes","2:0",2016
"04.02.2017","Barcelona - Ath Bilbao","3:0",2016
"04.02.2017","Malaga - Espanyol","0:1",2016
"04.02.2017","Valencia - Eibar","0:4",2016
"30.01.2017","Las Palmas - Valencia","3:1",2016
"29.01.2017","Ath Bilbao - Gijon","2:1",2016
"29.01.2017","Betis - Barcelona","1:1",2016
"29.01.2017","Espanyol - Sevilla","3:1",2016
"29.01.2017","Real Madrid - Real Sociedad","3:0",2016
"28.01.2017","Alaves - Atl. Madrid","0:0",2016
"28.01.2017","Eibar - Dep. La Coruna","3:1",2016
"28.01.2017","Leganes - Celta Vigo","0:2",2016
"28.01.2017","Villarreal - Granada CF","2:0",2016
"27.01.2017","Osasuna - Malaga","1:1",2016
"22.01.2017","Ath Bilbao - Atl. Madrid","2:2",2016
"22.01.2017","Betis - Gijon","0:0",2016
"22.01.2017","Eibar - Barcelona","0:4",2016
"22.01.2017","Osasuna - Sevilla","3:4",2016
"22.01.2017","Real Sociedad - Celta Vigo","1:0",2016
"21.01.2017","Alaves - Leganes","2:2",2016
"21.01.2017","Espanyol - Granada CF","3:1",2016
"21.01.2017","Real Madrid - Malaga","2:1",2016
"21.01.2017","Villarreal - Valencia","0:2",2016
"20.01.2017","Las Palmas - Dep. La Coruna","1:1",2016
"16.01.2017","Malaga - Real Sociedad","0:2",2016
"15.01.2017","Celta Vigo - Alaves","1:0",2016
"15.01.2017","Gijon - Eibar","2:3",2016
"15.01.2017","Granada CF - Osasuna","1:1",2016
"15.01.2017","Sevilla - Real Madrid","2:1",2016
"15.01.2017","Valencia - Espanyol","2:1",2016
"14.01.2017","Atl. Madrid - Betis","1:0",2016
"14.01.2017","Barcelona - Las Palmas","5:0",2016
"14.01.2017","Dep. La Coruna - Villarreal","0:0",2016
"14.01.2017","Leganes - Ath Bilbao","0:0",2016
"09.01.2017","Osasuna - Valencia","3:3",2016
"08.01.2017","Ath Bilbao - Alaves","0:0",2016
"08.01.2017","Betis - Leganes","2:0",2016
"08.01.2017","Celta Vigo - Malaga","3:1",2016
"08.01.2017","Villarreal - Barcelona","1:1",2016
"07.01.2017","Eibar - Atl. Madrid","0:2",2016
"07.01.2017","Las Palmas - Gijon","1:0",2016
"07.01.2017","Real Madrid - Granada CF","5:0",2016
"07.01.2017","Real Sociedad - Sevilla","0:4",2016
"06.01.2017","Espanyol - Dep. La Coruna","1:1",2016
"19.12.2016","Ath Bilbao - Celta Vigo","2:1",2016
"18.12.2016","Barcelona - Espanyol","4:1",2016
"18.12.2016","Dep. La Coruna - Osasuna","2:0",2016
"18.12.2016","Leganes - Eibar","1:1",2016
"17.12.2016","Atl. Madrid - Las Palmas","1:0",2016
"17.12.2016","Gijon - Villarreal","1:3",2016
"17.12.2016","Granada CF - Real Sociedad","0:2",2016
"17.12.2016","Sevilla - Malaga","4:1",2016
"16.12.2016","Alaves - Betis","1:0",2016
"12.12.2016","Villarreal - Atl. Madrid","3:0",2016
"11.12.2016","Betis - Ath Bilbao","1:0",2016
"11.12.2016","Celta Vigo - Sevilla","0:3",2016
"11.12.2016","Eibar - Alaves","0:0",2016
"11.12.2016","Espanyol - Gijon","2:1",2016
"10.12.2016","Las Palmas - Leganes","1:1",2016
"10.12.2016","Osasuna - Barcelona","0:3",2016
"10.12.2016","Real Madrid - Dep. La Coruna","3:2",2016
"10.12.2016","Real Sociedad - Valencia","3:2",2016
"09.12.2016","Malaga - Granada CF","1:1",2016
"05.12.2016","Dep. La Coruna - Real Sociedad","5:1",2016
"04.12.2016","Alaves - Las Palmas","1:1",2016
"04.12.2016","Ath Bilbao - Eibar","3:1",2016
"04.12.2016","Betis - Celta Vigo","3:3",2016
"04.12.2016","Gijon - Osasuna","3:1",2016
"04.12.2016","Valencia - Malaga","2:2",2016
"03.12.2016","Atl. Madrid - Espanyol","0:0",2016
"03.12.2016","Barcelona - Real Madrid","1:1",2016
"03.12.2016","Granada CF - Sevilla","2:1",2016
"03.12.2016","Leganes - Villarreal","0:0",2016
"28.11.2016","Las Palmas - Ath Bilbao","3:1",2016
"27.11.2016","Celta Vigo - Granada CF","3:1",2016
"27.11.2016","Osasuna - Atl. Madrid","0:3",2016
"27.11.2016","Real Sociedad - Barcelona","1:1",2016
"27.11.2016","Villarreal - Alaves","0:2",2016
"26.11.2016","Espanyol - Leganes","3:0",2016
"26.11.2016","Malaga - Dep. La Coruna","4:3",2016
"26.11.2016","Real Madrid - Gijon","2:1",2016
"26.11.2016","Sevilla - Valencia","2:1",2016
"25.11.2016","Eibar - Betis","3:1",2016
"21.11.2016","Leganes - Osasuna","2:0",2016
"20.11.2016","Alaves - Espanyol","0:1",2016
"20.11.2016","Ath Bilbao - Villarreal","1:0",2016
"20.11.2016","Gijon - Real Sociedad","1:3",2016
"20.11.2016","Valencia - Granada CF","1:1",2016
"19.11.2016","Atl. Madrid - Real Madrid","0:3",2016
"19.11.2016","Barcelona - Malaga","0:0",2016
"19.11.2016","Dep. La Coruna - Sevilla","2:3",2016
"19.11.2016","Eibar - Celta Vigo","1:0",2016
"18.11.2016","Betis - Las Palmas","2:0",2016
"06.11.2016","Celta Vigo - Valencia","2:1",2016
"06.11.2016","Espanyol - Ath Bilbao","0:0",2016
"06.11.2016","Real Madrid - Leganes","3:0",2016
"06.11.2016","Sevilla - Barcelona","1:2",2016
"06.11.2016","Villarreal - Betis","2:0",2016
"05.11.2016","Granada CF - Dep. La Coruna","1:1",2016
"05.11.2016","Las Palmas - Eibar","1:0",2016
"05.11.2016","Osasuna - Alaves","0:1",2016
"05.11.2016","Real Sociedad - Atl. Madrid","2:0",2016
"04.11.2016","Malaga - Gijon","3:2",2016
"31.10.2016","Dep. La Coruna - Valencia","1:1",2016
"30.10.2016","Ath Bilbao - Osasuna","1:1",2016
"30.10.2016","Betis - Espanyol","0:1",2016
"30.10.2016","Eibar - Villarreal","2:1",2016
"30.10.2016","Las Palmas - Celta Vigo","3:3",2016
"29.10.2016","Alaves - Real Madrid","1:4",2016
"29.10.2016","Atl. Madrid - Malaga","4:2",2016
"29.10.2016","Barcelona - Granada CF","1:0",2016
"29.10.2016","Gijon - Sevilla","1:1",2016
"28.10.2016","Leganes - Real Sociedad","0:2",2016
"23.10.2016","Celta Vigo - Dep. La Coruna","4:1",2016
"23.10.2016","Malaga - Leganes","4:0",2016
"23.10.2016","Real Madrid - Ath Bilbao","2:1",2016
"23.10.2016","Sevilla - Atl. Madrid","1:0",2016
"23.10.2016","Villarreal - Las Palmas","2:1",2016
"22.10.2016","Espanyol - Eibar","3:3",2016
"22.10.2016","Granada CF - Gijon","0:0",2016
"22.10.2016","Real Sociedad - Alaves","3:0",2016
"22.10.2016","Valencia - Barcelona","2:3",2016
"21.10.2016","Osasuna - Betis","1:2",2016
"17.10.2016","Eibar - Osasuna","2:3",2016
"16.10.2016","Alaves - Malaga","1:1",2016
"16.10.2016","Ath Bilbao - Real Sociedad","3:2",2016
"16.10.2016","Gijon - Valencia","1:2",2016
"16.10.2016","Villarreal - Celta Vigo","5:0",2016
"15.10.2016","Atl. Madrid - Granada CF","7:1",2016
"15.10.2016","Barcelona - Dep. La Coruna","4:0",2016
"15.10.2016","Betis - Real Madrid","1:6",2016
"15.10.2016","Leganes - Sevilla","2:3",2016
"14.10.2016","Las Palmas - Espanyol","0:0",2016
"02.10.2016","Celta Vigo - Barcelona","4:3",2016
"02.10.2016","Espanyol - Villarreal","0:0",2016
"02.10.2016","Malaga - Ath Bilbao","2:1",2016
"02.10.2016","Real Madrid - Eibar","1:1",2016
"02.10.2016","Valencia - Atl. Madrid","0:2",2016
"01.10.2016","Dep. La Coruna - Gijon","2:1",2016
"01.10.2016","Granada CF - Leganes","0:1",2016
"01.10.2016","Osasuna - Las Palmas","2:2",2016
"01.10.2016","Sevilla - Alaves","2:1",2016
"30.09.2016","Real Sociedad - Betis","1:0",2016
"26.09.2016","Alaves - Granada CF","3:1",2016
"25.09.2016","Atl. Madrid - Dep. La Coruna","1:0",2016
"25.09.2016","Espanyol - Celta Vigo","0:2",2016
"25.09.2016","Leganes - Valencia","1:2",2016
"25.09.2016","Villarreal - Osasuna","3:1",2016
"24.09.2016","Ath Bilbao - Sevilla","3:1",2016
"24.09.2016","Eibar - Real Sociedad","2:0",2016
"24.09.2016","Gijon - Barcelona","0:5",2016
"24.09.2016","Las Palmas - Real Madrid","2:2",2016
"23.09.2016","Betis - Malaga","1:0",2016
"22.09.2016","Dep. La Coruna - Leganes","1:2",2016
"22.09.2016","Osasuna - Espanyol","1:2",2016
"22.09.2016","Valencia - Alaves","2:1",2016
"21.09.2016","Barcelona - Atl. Madrid","1:1",2016
"21.09.2016","Celta Vigo - Gijon","2:1",2016
"21.09.2016","Granada CF - Ath Bilbao","1:2",2016
"21.09.2016","Real Madrid - Villarreal","1:1",2016
"21.09.2016","Real Sociedad - Las Palmas","4:1",2016
"20.09.2016","Malaga - Eibar","2:1",2016
"20.09.2016","Sevilla - Betis","1:0",2016
"19.09.2016","Alaves - Dep. La Coruna","0:0",2016
"18.09.2016","Ath Bilbao - Valencia","2:1",2016
"18.09.2016","Espanyol - Real Madrid","0:2",2016
"18.09.2016","Osasuna - Celta Vigo","0:0",2016
"18.09.2016","Villarreal - Real Sociedad","2:1",2016
"17.09.2016","Atl. Madrid - Gijon","5:0",2016
"17.09.2016","Eibar - Sevilla","1:1",2016
"17.09.2016","Las Palmas - Malaga","1:0",2016
"17.09.2016","Leganes - Barcelona","1:5",2016
"16.09.2016","Betis - Granada CF","2:2",2016
"11.09.2016","Dep. La Coruna - Ath Bilbao","0:1",2016
"11.09.2016","Gijon - Leganes","2:1",2016
"11.09.2016","Granada CF - Eibar","1:2",2016
"11.09.2016","Valencia - Betis","2:3",2016
"10.09.2016","Barcelona - Alaves","1:2",2016
"10.09.2016","Celta Vigo - Atl. Madrid","0:4",2016
"10.09.2016","Malaga - Villarreal","0:2",2016
"10.09.2016","Real Madrid - Osasuna","5:2",2016
"10.09.2016","Sevilla - Las Palmas","2:1",2016
"09.09.2016","Real Sociedad - Espanyol","1:1",2016
"28.08.2016","Alaves - Gijon","0:0",2016
"28.08.2016","Ath Bilbao - Barcelona","0:1",2016
"28.08.2016","Las Palmas - Granada CF","5:1",2016
"28.08.2016","Villarreal - Sevilla","0:0",2016
"27.08.2016","Eibar - Valencia","1:0",2016
"27.08.2016","Leganes - Atl. Madrid","0:0",2016
"27.08.2016","Osasuna - Real Sociedad","0:2",2016
"27.08.2016","Real Madrid - Celta Vigo","2:1",2016
"26.08.2016","Betis - Dep. La Coruna","0:0",2016
"26.08.2016","Espanyol - Malaga","2:2",2016
"22.08.2016","Celta Vigo - Leganes","0:1",2016
"22.08.2016","Valencia - Las Palmas","2:4",2016
"21.08.2016","Atl. Madrid - Alaves","1:1",2016
"21.08.2016","Gijon - Ath Bilbao","2:1",2016
"21.08.2016","Real Sociedad - Real Madrid","0:3",2016
"20.08.2016","Barcelona - Betis","6:2",2016
"20.08.2016","Granada CF - Villarreal","1:1",2016
"20.08.2016","Sevilla - Espanyol","6:4",2016
"19.08.2016","Dep. La Coruna - Eibar","2:1",2016
"19.08.2016","Malaga - Osasuna","1:1",2016
"20.05.2018","Ath Bilbao - Espanyol","0:1",2017
"20.05.2018","Atl. Madrid - Eibar","2:2",2017
"20.05.2018","Barcelona - Real Sociedad","1:0",2017
"20.05.2018","Valencia - Dep. La Coruna","2:1",2017
"19.05.2018","Celta Vigo - Levante","4:2",2017
"19.05.2018","Las Palmas - Girona","1:2",2017
"19.05.2018","Leganes - Betis","3:2",2017
"19.05.2018","Malaga - Getafe","0:1",2017
"19.05.2018","Sevilla - Alaves","1:0",2017
"19.05.2018","Villarreal - Real Madrid","2:2",2017
"13.05.2018","Espanyol - Malaga","4:1",2017
"13.05.2018","Levante - Barcelona","5:4",2017
"12.05.2018","Alaves - Ath Bilbao","3:1",2017
"12.05.2018","Betis - Sevilla","2:2",2017
"12.05.2018","Dep. La Coruna - Villarreal","2:4",2017
"12.05.2018","Eibar - Las Palmas","1:0",2017
"12.05.2018","Getafe - Atl. Madrid","0:1",2017
"12.05.2018","Girona - Valencia","0:1",2017
"12.05.2018","Real Madrid - Celta Vigo","6:0",2017
"12.05.2018","Real Sociedad - Leganes","3:2",2017
"09.05.2018","Barcelona - Villarreal","5:1",2017
"09.05.2018","Sevilla - Real Madrid","3:2",2017
"07.05.2018","Leganes - Levante","0:3",2017
"06.05.2018","Atl. Madrid - Espanyol","0:2",2017
"06.05.2018","Barcelona - Real Madrid","2:2",2017
"06.05.2018","Las Palmas - Getafe","0:1",2017
"06.05.2018","Malaga - Alaves","0:3",2017
"05.05.2018","Ath Bilbao - Betis","2:0",2017
"05.05.2018","Celta Vigo - Dep. La Coruna","1:1",2017
"05.05.2018","Girona - Eibar","1:4",2017
"05.05.2018","Villarreal - Valencia","1:0",2017
"04.05.2018","Sevilla - Real Sociedad","1:0",2017
"30.04.2018","Betis - Malaga","2:1",2017
"29.04.2018","Alaves - Atl. Madrid","0:1",2017
"29.04.2018","Dep. La Coruna - Barcelona","2:4",2017
"29.04.2018","Getafe - Girona","1:1",2017
"29.04.2018","Valencia - Eibar","0:0",2017
"28.04.2018","Espanyol - Las Palmas","1:1",2017
"28.04.2018","Real Madrid - Leganes","2:1",2017
"28.04.2018","Real Sociedad - Ath Bilbao","3:1",2017
"28.04.2018","Villarreal - Celta Vigo","4:1",2017
"27.04.2018","Levante - Sevilla","2:1",2017
"23.04.2018","Ath Bilbao - Levante","1:3",2017
"22.04.2018","Atl. Madrid - Betis","0:0",2017
"22.04.2018","Girona - Espanyol","0:2",2017
"22.04.2018","Las Palmas - Alaves","0:4",2017
"22.04.2018","Malaga - Real Sociedad","2:0",2017
"21.04.2018","Celta Vigo - Valencia","1:1",2017
"21.04.2018","Eibar - Getafe","0:1",2017
"20.04.2018","Leganes - Dep. La Coruna","0:0",2017
"19.04.2018","Alaves - Girona","1:2",2017
"19.04.2018","Betis - Las Palmas","1:0",2017
"19.04.2018","Levante - Malaga","1:0",2017
"19.04.2018","Real Sociedad - Atl. Madrid","3:0",2017
"18.04.2018","Espanyol - Eibar","0:1",2017
"18.04.2018","Real Madrid - Ath Bilbao","1:1",2017
"18.04.2018","Valencia - Getafe","1:2",2017
"17.04.2018","Celta Vigo - Barcelona","2:2",2017
"17.04.2018","Dep. La Coruna - Sevilla","0:0",2017
"17.04.2018","Villarreal - Leganes","2:1",2017
"15.04.2018","Atl. Madrid - Levante","3:0",2017
"15.04.2018","Eibar - Alaves","0:1",2017
"15.04.2018","Getafe - Espanyol","1:0",2017
"15.04.2018","Malaga - Real Madrid","1:2",2017
"14.04.2018","Ath Bilbao - Dep. La Coruna","2:3",2017
"14.04.2018","Barcelona - Valencia","2:1",2017
"14.04.2018","Las Palmas - Real Sociedad","0:1",2017
"14.04.2018","Leganes - Celta Vigo","1:0",2017
"14.04.2018","Sevilla - Villarreal","2:2",2017
"13.04.2018","Girona - Betis","0:1",2017
"09.04.2018","Villarreal - Ath Bilbao","1:3",2017
"08.04.2018","Levante - Las Palmas","2:1",2017
"08.04.2018","Real Madrid - Atl. Madrid","1:1",2017
"08.04.2018","Real Sociedad - Girona","5:0",2017
"08.04.2018","Valencia - Espanyol","1:0",2017
"07.04.2018","Alaves - Getafe","2:0",2017
"07.04.2018","Barcelona - Leganes","3:1",2017
"07.04.2018","Betis - Eibar","2:0",2017
"07.04.2018","Celta Vigo - Sevilla","4:0",2017
"06.04.2018","Dep. La Coruna - Malaga","3:2",2017
"02.04.2018","Getafe - Betis","0:1",2017
"01.04.2018","Atl. Madrid - Dep. La Coruna","1:0",2017
"01.04.2018","Eibar - Real Sociedad","0:0",2017
"01.04.2018","Espanyol - Alaves","0:0",2017
"01.04.2018","Leganes - Valencia","0:1",2017
"01.04.2018","Malaga - Villarreal","1:0",2017
"31.03.2018","Ath Bilbao - Celta Vigo","1:1",2017
"31.03.2018","Girona - Levante","1:1",2017
"31.03.2018","Las Palmas - Real Madrid","0:3",2017
"31.03.2018","Sevilla - Barcelona","2:2",2017
"18.03.2018","Barcelona - Ath Bilbao","2:0",2017
"18.03.2018","Celta Vigo - Malaga","0:0",2017
"18.03.2018","Leganes - Sevilla","2:1",2017
"18.03.2018","Real Madrid - Girona","6:3",2017
"18.03.2018","Villarreal - Atl. Madrid","2:1",2017
"17.03.2018","Betis - Espanyol","3:0",2017
"17.03.2018","Dep. La Coruna - Las Palmas","1:1",2017
"17.03.2018","Real Sociedad - Getafe","1:2",2017
"17.03.2018","Valencia - Alaves","3:1",2017
"16.03.2018","Levante - Eibar","2:1",2017
"12.03.2018","Alaves - Betis","1:3",2017
"11.03.2018","Ath Bilbao - Leganes","2:0",2017
"11.03.2018","Atl. Madrid - Celta Vigo","3:0",2017
"11.03.2018","Espanyol - Real Sociedad","2:1",2017
"11.03.2018","Las Palmas - Villarreal","0:2",2017
"10.03.2018","Eibar - Real Madrid","1:2",2017
"10.03.2018","Getafe - Levante","0:1",2017
"10.03.2018","Malaga - Barcelona","0:2",2017
"10.03.2018","Sevilla - Valencia","0:2",2017
"09.03.2018","Girona - Dep. La Coruna","2:0",2017
"05.03.2018","Celta Vigo - Las Palmas","2:1",2017
"04.03.2018","Barcelona - Atl. Madrid","1:0",2017
"04.03.2018","Levante - Espanyol","1:1",2017
"04.03.2018","Real Sociedad - Alaves","2:1",2017
"04.03.2018","Valencia - Betis","2:0",2017
"03.03.2018","Dep. La Coruna - Eibar","1:1",2017
"03.03.2018","Leganes - Malaga","2:0",2017
"03.03.2018","Real Madrid - Getafe","3:1",2017
"03.03.2018","Sevilla - Ath Bilbao","2:0",2017
"03.03.2018","Villarreal - Girona","0:2",2017
"01.03.2018","Alaves - Levante","1:0",2017
"01.03.2018","Betis - Real Sociedad","0:0",2017
"01.03.2018","Las Palmas - Barcelona","1:1",2017
"28.02.2018","Ath Bilbao - Valencia","1:1",2017
